time	dest	src	seqn	hops
30732936	1	6	0	1
33982903	1	5	0	1
35237214	1	4	0	2
37240002	1	9	0	3
37988584	1	3	0	3
38732260	1	2	0	1
38861206	1	10	0	2
44493495	1	8	0	4
44732045	1	7	0	1
64608928	1	2	1	1
65858532	1	5	1	1
66733015	1	7	1	1
67740329	1	9	1	3
67992737	1	8	1	4
70235533	1	4	1	2
71111533	1	10	1	2
74238582	1	3	1	3
74358953	1	6	1	1
91109001	1	7	2	1
91493506	1	8	2	4
92611569	1	4	2	2
94731049	1	6	2	1
97112673	1	10	2	2
98240321	1	3	2	3
101482459	1	5	2	1
102738787	1	9	2	3
103357968	1	2	2	1
122489979	1	9	3	3
123987006	1	10	3	2
124361178	1	4	3	2
125857923	1	7	3	1
126493716	1	8	3	4
126989830	1	3	3	3
130482293	1	6	3	1
130984143	1	5	3	1
135481236	1	2	3	1
151736149	1	4	4	2
152865124	1	3	4	3
157366881	1	8	4	4
157734040	1	2	4	1
162984080	1	5	4	1
163365000	1	9	4	3
164236554	1	10	4	2
164358577	1	6	4	1
164733858	1	7	4	1
182734410	1	5	5	1
182990078	1	3	5	3
187868385	1	8	5	4
188111701	1	4	5	2
188987484	1	9	5	3
189107058	1	7	5	1
192487066	1	10	5	2
194483648	1	2	5	1
195232779	1	6	5	1
212861017	1	4	6	2
213108952	1	7	6	1
213232312	1	2	6	1
217486535	1	6	6	1
217742089	1	8	6	4
218235394	1	10	6	2
219984143	1	5	6	1
220990553	1	9	6	3
226115816	1	3	6	3
241732246	1	7	7	1
241861184	1	4	7	2
242238658	1	9	7	3
246107357	1	6	7	1
246610911	1	10	7	2
248107839	1	5	7	1
272108927	1	6	8	1
273493332	1	8	8	4
275356002	1	5	8	1
279986004	1	4	8	2
280232979	1	7	8	1
280488647	1	9	8	3
283734152	1	2	8	1
284614439	1	3	8	3
285360971	1	10	8	2
300857186	1	6	9	1
302617867	1	8	9	4
304106168	1	2	9	1
305735318	1	4	9	2
305859069	1	7	9	1
306490241	1	9	9	3
307732285	1	5	9	1
309111695	1	10	9	2
311990248	1	3	9	3
332609237	1	2	10	1
332743020	1	8	10	4
334240740	1	9	10	3
334358542	1	6	10	1
334482460	1	5	10	1
337736213	1	10	10	2
341607792	1	7	10	1
343113895	1	3	10	3
344486331	1	4	10	2
361118684	1	8	11	4
361611013	1	10	11	2
364234493	1	6	11	1
365739586	1	3	11	3
365983602	1	5	11	1
366607424	1	7	11	1
367611829	1	4	11	2
368990160	1	9	11	3
375609154	1	2	11	1
392232358	1	7	12	1
392484081	1	5	12	1
393356388	1	2	12	1
393614701	1	9	12	3
394115392	1	3	12	3
395483138	1	6	12	1
401367305	1	8	12	4
403237946	1	4	12	2
403486057	1	10	12	2
420992049	1	8	13	4
422109154	1	6	13	1
423109426	1	2	13	1
429360800	1	5	13	1
431114391	1	3	13	3
431610708	1	10	13	2
431736294	1	4	13	2
432358686	1	7	13	1
433239992	1	9	13	3
451358282	1	7	14	1
453985952	1	4	14	2
454617239	1	8	14	4
455364516	1	3	14	3
459112826	1	10	14	2
462608847	1	2	14	1
463740060	1	9	14	3
464109057	1	5	14	1
464233339	1	6	14	1
480982643	1	2	15	1
482614700	1	9	15	3
486107433	1	7	15	1
487240358	1	3	15	3
487617101	1	8	15	4
487860451	1	10	15	2
488606220	1	5	15	1
493487248	1	4	15	2
495108409	1	6	15	1
512111144	1	10	16	2
513232928	1	5	16	1
514358593	1	2	16	1
516614670	1	3	16	3
517982313	1	6	16	1
519743454	1	8	16	4
520861730	1	4	16	2
521858075	1	7	16	1
525739378	1	9	16	3
541488672	1	9	17	3
541611707	1	10	17	2
541988722	1	3	17	3
543357323	1	7	17	1
549734433	1	5	17	1
550482435	1	2	17	1
551618053	1	8	17	4
554984105	1	6	17	1
556237268	1	4	17	2
571482091	1	6	18	1
572115455	1	9	18	3
577236061	1	10	18	2
577481388	1	2	18	1
580107434	1	7	18	1
581984106	1	5	18	1
582112379	1	4	18	2
582618512	1	8	18	4
583738736	1	3	18	3
603110686	1	4	19	2
603989021	1	3	19	3
607118684	1	8	19	4
608484630	1	5	19	1
609606389	1	2	19	1
611359085	1	7	19	1
613112110	1	10	19	2
613865128	1	9	19	3
614734289	1	6	19	1
631857392	1	2	20	1
633606253	1	7	20	1
633990392	1	3	20	3
635858139	1	6	20	1
639987421	1	10	20	2
641992957	1	8	20	4
644110512	1	4	20	2
644734563	1	5	20	1
645489634	1	9	20	3
667742191	1	8	21	4
668988886	1	3	21	3
670612144	1	10	21	2
671233479	1	7	21	1
671731217	1	5	21	1
672115067	1	9	21	3
672483755	1	2	21	1
672607434	1	6	21	1
676112268	1	4	21	2
691618375	1	8	22	4
692608157	1	5	22	1
693738858	1	3	22	3
696107478	1	2	22	1
697861089	1	4	22	2
700231075	1	6	22	1
703609172	1	7	22	1
703736141	1	10	22	2
705489216	1	9	22	3
721357435	1	6	23	1
728234170	1	7	23	1
731859081	1	5	23	1
732987191	1	4	23	2
733240203	1	3	23	3
733740411	1	9	23	3
734361339	1	10	23	2
734618754	1	8	23	4
735359358	1	2	23	1
752368464	1	8	24	4
753362395	1	4	24	2
758363962	1	3	24	3
759108377	1	7	24	1
759233131	1	5	24	1
759859288	1	6	24	1
762484119	1	2	24	1
762614034	1	9	24	3
763111140	1	10	24	2
783858139	1	6	25	1
787859105	1	2	25	1
788365248	1	3	25	3
789857433	1	7	25	1
790987075	1	10	25	2
793359295	1	5	25	1
794867264	1	8	25	4
794987198	1	4	25	2
795739102	1	9	25	3
813358167	1	2	26	1
814860775	1	10	26	2
816737271	1	4	26	2
819233654	1	6	26	1
820482386	1	7	26	1
820865089	1	3	26	3
824617940	1	8	26	4
825608804	1	5	26	1
825737636	1	9	26	3
842484000	1	7	27	1
843485686	1	4	27	2
845865891	1	3	27	3
846368869	1	8	27	4
846732450	1	2	27	1
847862758	1	10	27	2
848363801	1	9	27	3
850356217	1	5	27	1
851983036	1	6	27	1
871857423	1	7	28	1
873108802	1	2	28	1
876483615	1	5	28	1
876613729	1	9	28	3
879982459	1	6	28	1
881610884	1	4	28	2
881986379	1	10	28	2
882615455	1	3	28	3
884743867	1	8	28	4
903981189	1	7	29	1
907486690	1	10	29	2
908740455	1	9	29	3
912986021	1	4	29	2
913483409	1	6	29	1
914114306	1	3	29	3
915232423	1	2	29	1
915982577	1	5	29	1
933615230	1	3	30	3
933993668	1	8	30	4
937109082	1	7	30	1
937234083	1	2	30	1
939860599	1	10	30	2
942862457	1	4	30	2
943234638	1	5	30	1
945607852	1	6	30	1
945740160	1	9	30	3
964235552	1	4	31	2
964483284	1	7	31	1
967357299	1	2	31	1
969740214	1	3	31	3
969986740	1	10	31	2
971865388	1	9	31	3
974608141	1	6	31	1
991358158	1	5	32	1
993981389	1	2	32	1
994112719	1	4	32	2
996608132	1	6	32	1
997118023	1	8	32	4
998115523	1	3	32	3
999986740	1	10	32	2
1001615341	1	9	32	3
1004983377	1	7	32	1
1022237690	1	10	33	2
1022734020	1	6	33	1
1023231286	1	5	33	1
1024867664	1	8	33	4
1026240670	1	9	33	3
1027987336	1	4	33	2
1028738843	1	3	33	3
1032734221	1	2	33	1
1033357287	1	7	33	1
1053356322	1	2	34	1
1056493379	1	8	34	4
1058608036	1	6	34	1
1060864647	1	3	34	3
1060984296	1	5	34	1
1061861343	1	10	34	2
1064608987	1	7	34	1
1064864355	1	9	34	3
1066111114	1	4	34	2
1080993732	1	8	35	4
1081360446	1	10	35	2
1085865188	1	9	35	3
1086359637	1	6	35	1
1088232434	1	7	35	1
1089489377	1	3	35	3
1090607520	1	2	35	1
1091236837	1	4	35	2
1091857578	1	5	35	1
1114865524	1	9	36	3
1121233480	1	6	36	1
1121865230	1	3	36	3
1121984189	1	7	36	1
1122369005	1	8	36	4
1122484172	1	2	36	1
1125611811	1	10	36	2
1141242035	1	8	37	4
1142114513	1	3	37	3
1142484222	1	6	37	1
1144861867	1	10	37	2
1146109117	1	2	37	1
1151862457	1	4	37	2
1153731253	1	7	37	1
1154357436	1	5	37	1
1154740168	1	9	37	3
1172993885	1	8	38	4
1176237244	1	4	38	2
1177357377	1	7	38	1
1177737076	1	10	38	2
1179613763	1	3	38	3
1181606140	1	6	38	1
1183241017	1	9	38	3
1183359426	1	2	38	1
1184359082	1	5	38	1
1207358492	1	7	39	1
1208608123	1	6	39	1
1209864393	1	9	39	3
1212243867	1	8	39	4
1213233158	1	5	39	1
1213982459	1	2	39	1
1216114023	1	3	39	3
1232234630	1	6	40	1
1232740705	1	9	40	3
1235613885	1	3	40	3
1239359154	1	5	40	1
1239742717	1	8	40	4
1243734082	1	7	40	1
1245237210	1	10	40	2
1245608777	1	2	40	1
1246112378	1	4	40	2
1262483156	1	7	41	1
1263358340	1	6	41	1
1263609660	1	2	41	1
1267864461	1	3	41	3
1267990319	1	9	41	3
1268733131	1	5	41	1
1269742170	1	8	41	4
1273111088	1	4	41	2
1274736262	1	10	41	2
1293984221	1	6	42	1
1294234495	1	5	42	1
1294486792	1	10	42	2
1295618731	1	8	42	4
1297859080	1	2	42	1
1303233143	1	7	42	1
1305486829	1	4	42	2
1323240109	1	9	43	3
1325109001	1	7	43	1
1325732867	1	5	43	1
1327243683	1	8	43	4
1327608136	1	2	43	1
1328983094	1	6	43	1
1333360615	1	10	43	2
1333863845	1	3	43	3
1350733853	1	2	44	1
1351740459	1	3	44	3
1352359081	1	6	44	1
1353109221	1	7	44	1
1357243489	1	8	44	4
1359485988	1	10	44	2
1363235470	1	4	44	2
1364984295	1	5	44	1
1365740187	1	9	44	3
1383359172	1	5	45	1
1383858156	1	7	45	1
1385108060	1	6	45	1
1386114022	1	3	45	3
1386492960	1	8	45	4
1387986741	1	10	45	2
1389113801	1	9	45	3
1391860768	1	4	45	2
1394232448	1	2	45	1
1411114676	1	9	46	3
1412106258	1	2	46	1
1412737395	1	4	46	2
1414117138	1	8	46	4
1415484081	1	5	46	1
1416485640	1	10	46	2
1417982393	1	7	46	1
1419488696	1	3	46	3
1421608702	1	6	46	1
1441359426	1	2	47	1
1445992100	1	8	47	4
1448490455	1	9	47	3
1449989372	1	3	47	3
1452112075	1	10	47	2
1452982434	1	5	47	1
1453232454	1	7	47	1
1453482434	1	6	47	1
1454485559	1	4	47	2
1474732436	1	5	48	1
1475611867	1	10	48	2
1475861359	1	4	48	2
1476983778	1	2	48	1
1478858548	1	6	48	1
1480481320	1	7	48	1
1482988818	1	3	48	3
1483239382	1	9	48	3
1483742101	1	8	48	4
1501858752	1	2	49	1
1503983672	1	5	49	1
1505865757	1	3	49	3
1506610451	1	10	49	2
1509493345	1	8	49	4
1510107291	1	7	49	1
1511861829	1	4	49	2
1512359105	1	6	49	1
1531988870	1	9	50	3
1533108767	1	7	50	1
1535737145	1	10	50	2
1537358065	1	6	50	1
1538614696	1	3	50	3
1539234238	1	2	50	1
1539607428	1	5	50	1
1541362448	1	4	50	2
1541743511	1	8	50	4
1563740392	1	3	51	3
1565984082	1	6	51	1
1566983158	1	2	51	1
1570744092	1	8	51	4
1572608129	1	5	51	1
1573238809	1	9	51	3
1573482290	1	7	51	1
1573861838	1	4	51	2
1574861064	1	10	51	2
1591482477	1	2	52	1
1593115458	1	3	52	3
1593610985	1	4	52	2
1594982427	1	5	52	1
1598233575	1	7	52	1
1599361739	1	10	52	2
1599606205	1	6	52	1
1600117581	1	8	52	4
1605488726	1	9	52	3
1623988843	1	3	53	3
1625983576	1	6	53	1
1629118686	1	8	53	4
1629233023	1	7	53	1
1630860494	1	10	53	2
1631481321	1	2	53	1
1634490525	1	9	53	3
1651118686	1	8	54	4
1654856126	1	7	54	1
1656240319	1	9	54	3
1657863772	1	3	54	3
1658233053	1	6	54	1
1659858706	1	2	54	1
1660984154	1	5	54	1
1661111892	1	10	54	2
1666111856	1	4	54	2
1680732922	1	6	55	1
1682232321	1	7	55	1
1685357976	1	5	55	1
1686993814	1	8	55	4
1687987448	1	4	55	2
1689865182	1	3	55	3
1690237145	1	10	55	2
1693864378	1	9	55	3
1694358205	1	2	55	1
1712611841	1	10	56	2
1713238764	1	3	56	3
1716358624	1	7	56	1
1717483134	1	5	56	1
1718608212	1	2	56	1
1718867240	1	8	56	4
1722489804	1	9	56	3
1723109102	1	6	56	1
1725236022	1	4	56	2
1741112144	1	10	57	2
1741609239	1	2	57	1
1742989632	1	9	57	3
1745364022	1	3	57	3
1746986157	1	4	57	2
1749118739	1	8	57	4
1750108132	1	6	57	1
1752608133	1	7	57	1
1755358496	1	5	57	1
1771236211	1	10	58	2
1771864911	1	9	58	3
1774365822	1	3	58	3
1774983064	1	5	58	1
1776609360	1	2	58	1
1779231271	1	6	58	1
1780608133	1	7	58	1
1784993343	1	8	58	4
1785860623	1	4	58	2
