time	dest	src	seqn	hops
31813398	1	6	0	3
31908226	1	14	0	3
33029422	1	18	0	2
33282643	1	15	0	3
33748587	1	20	0	2
34087405	1	17	0	1
34123612	1	11	0	2
34339074	1	2	0	1
34403236	1	5	0	2
36590845	1	8	0	2
37560619	1	19	0	2
38533723	1	10	0	3
40406902	1	16	0	3
41028531	1	7	0	2
41184661	1	9	0	2
42904846	1	13	0	2
44369242	1	3	0	1
62994722	1	4	1	1
63149925	1	17	1	1
64532186	1	10	1	3
65466049	1	5	1	2
66281662	1	16	1	3
66998123	1	19	1	2
67842346	1	18	1	2
68026558	1	3	1	1
69278090	1	13	1	2
70590533	1	12	1	2
70813404	1	15	1	3
71185839	1	8	1	2
71779165	1	11	1	2
72219111	1	14	1	3
72497287	1	7	1	2
74560506	1	20	1	2
75248914	1	9	1	2
75407648	1	6	1	3
75557741	1	2	1	1
91063984	1	15	2	3
91625244	1	10	2	3
91998071	1	13	2	2
92024926	1	17	2	1
92246924	1	19	2	2
92935791	1	8	2	2
93779285	1	18	2	2
94220384	1	6	2	3
95403369	1	20	2	2
95434487	1	9	2	2
95904864	1	11	2	2
96283376	1	14	2	3
97306745	1	2	2	1
97587964	1	4	2	1
99247744	1	5	2	2
99465832	1	7	2	2
99901491	1	3	2	1
103002787	1	16	2	3
105186207	1	12	2	2
121122325	1	13	3	2
121251512	1	15	3	3
122589009	1	3	3	1
123373136	1	11	3	2
125401125	1	17	3	1
125936145	1	7	3	2
126282009	1	14	3	3
126716995	1	5	3	2
127154502	1	8	3	2
128345923	1	16	3	3
130437669	1	6	3	3
131463114	1	4	3	1
132247925	1	20	3	2
133184772	1	12	3	2
133810594	1	18	3	2
134403962	1	19	3	2
134967604	1	9	3	2
136025575	1	2	3	1
136095775	1	10	3	3
150939060	1	16	4	3
152595380	1	6	4	3
152776968	1	3	4	1
152907016	1	10	4	3
152931936	1	4	4	1
154182741	1	2	4	1
155309350	1	20	4	2
157467446	1	11	4	2
159247962	1	5	4	2
159310302	1	19	4	2
159372215	1	7	4	2
160529333	1	12	4	2
160906589	1	15	4	3
161623493	1	13	4	2
161843936	1	14	4	3
162621985	1	9	4	2
162994838	1	17	4	1
163840608	1	18	4	2
164154589	1	8	4	2
182155023	1	9	5	2
182376587	1	15	5	3
183244244	1	2	5	1
183654571	1	20	5	2
184626359	1	16	5	3
187059578	1	8	5	2
187407762	1	7	5	2
187494242	1	3	5	1
187560955	1	12	5	2
188995368	1	17	5	1
190217009	1	19	5	2
190465986	1	13	5	2
190778656	1	18	5	2
191060474	1	11	5	2
192493606	1	4	5	1
193126637	1	10	5	3
194031615	1	14	5	3
195564287	1	6	5	3
196029632	1	5	5	2
212375491	1	6	6	3
212871937	1	12	6	2
213620193	1	2	6	1
213900311	1	17	6	1
214778873	1	13	6	2
215842897	1	19	6	2
216314557	1	15	6	3
217092270	1	5	6	2
217626359	1	16	6	3
219310223	1	20	6	2
219900621	1	4	6	1
220873339	1	8	6	2
221744174	1	3	6	1
222311120	1	7	6	2
222375210	1	10	6	3
222434376	1	11	6	2
222591189	1	9	6	2
224501487	1	14	6	3
226184838	1	18	6	2
240969242	1	16	7	3
241589059	1	2	7	1
242779627	1	12	7	2
243623154	1	5	7	2
243869245	1	3	7	1
244873333	1	19	7	2
246154399	1	11	7	2
246716778	1	7	7	2
248312782	1	14	7	3
248714241	1	17	7	1
249250182	1	15	7	3
250966496	1	9	7	2
251372365	1	18	7	2
253028693	1	13	7	2
253149821	1	4	7	1
253528746	1	20	7	2
254658854	1	10	7	3
254779489	1	8	7	2
255220622	1	6	7	3
271806704	1	3	8	1
272059578	1	9	8	2
272529295	1	19	8	2
272689060	1	15	8	3
273063975	1	10	8	3
273123081	1	12	8	2
273216055	1	13	8	2
273279939	1	18	8	2
273560849	1	8	8	2
274900469	1	2	8	1
275399759	1	17	8	1
278340558	1	11	8	2
278373845	1	20	8	2
279434450	1	5	8	2
280094164	1	16	8	3
280594012	1	14	8	3
283158270	1	6	8	3
285149860	1	4	8	1
285528205	1	7	8	2
302559982	1	8	9	2
305877673	1	16	9	3
306806997	1	4	9	1
307123357	1	9	9	2
307404004	1	19	9	2
307842030	1	7	9	2
308435197	1	18	9	2
308463632	1	17	9	1
308904607	1	12	9	2
309247186	1	13	9	2
310376248	1	6	9	3
311057740	1	2	9	1
311157082	1	15	9	3
312125741	1	14	9	3
312748065	1	11	9	2
313525494	1	3	9	1
313903311	1	20	9	2
314590997	1	5	9	2
315689390	1	10	9	3
331653859	1	8	10	2
332404723	1	20	10	2
332686499	1	7	10	2
333681020	1	3	10	1
334029200	1	9	10	2
335215773	1	13	10	2
335619867	1	17	10	1
336087588	1	4	10	1
336623794	1	11	10	2
337119397	1	2	10	1
337809812	1	5	10	2
338906598	1	15	10	3
339653833	1	12	10	2
342372559	1	18	10	2
344001712	1	16	10	3
344439127	1	10	10	3
344840687	1	19	10	2
345157133	1	14	10	3
345314533	1	6	10	3
361501235	1	14	11	3
363744843	1	3	11	1
363838628	1	2	11	1
364497011	1	19	11	2
364779720	1	7	11	2
365219265	1	15	11	3
365748723	1	12	11	2
366842244	1	11	11	2
368842211	1	9	11	2
370313545	1	6	11	3
370341397	1	8	11	2
370372436	1	5	11	2
370467259	1	18	11	2
370966106	1	13	11	2
371123473	1	20	11	2
371151308	1	17	11	1
373245001	1	4	11	1
373345718	1	10	11	3
375002640	1	16	11	3
391967276	1	19	12	2
393002393	1	15	12	3
393405356	1	7	12	2
393498149	1	5	12	2
393528913	1	9	12	2
393877166	1	16	12	3
394373291	1	20	12	2
394654423	1	13	12	2
396282098	1	14	12	3
398651596	1	3	12	1
399092056	1	12	12	2
399556767	1	2	12	1
399962450	1	17	12	1
401306200	1	4	12	1
402092241	1	8	12	2
402594263	1	10	12	3
403465643	1	11	12	2
404157263	1	6	12	3
406217078	1	18	12	2
421463148	1	3	13	1
423408642	1	10	13	3
425151400	1	17	13	1
425563198	1	16	13	3
425592517	1	11	13	2
426345396	1	15	13	3
427056864	1	2	13	1
427340998	1	8	13	2
427560418	1	19	13	2
427938414	1	14	13	3
428685058	1	18	13	2
429090587	1	7	13	2
