time	dest	src	seqn
31167940	1	10	0
34525429	1	5	0
34949212	1	4	0
35617311	1	6	0
37135765	1	3	0
37168932	1	7	0
38056325	1	2	0
44346169	1	8	0
44891224	1	9	0
60914519	1	6	1
61386691	1	10	1
61528308	1	7	1
62759804	1	5	1
64415773	1	2	1
64812739	1	9	1
69933588	1	4	1
70869275	1	8	1
73307219	1	3	1
92292964	1	4	2
92612036	1	8	2
96262683	1	7	2
97354426	1	3	2
99086063	1	6	2
100807963	1	10	2
102369180	1	5	2
103150076	1	2	2
104609974	1	9	2
124027339	1	4	3
124372104	1	7	3
129276058	1	3	3
131353555	1	5	3
132281489	1	9	3
132947446	1	8	3
134105441	1	10	3
134133267	1	6	3
135259451	1	2	3
150712929	1	5	4
151828724	1	9	4
156073174	1	3	4
156752332	1	8	4
162276713	1	10	4
163136714	1	4	4
164743826	1	2	4
164856433	1	7	4
165054812	1	6	4
184603247	1	2	5
185324191	1	10	5
185852019	1	6	5
186715809	1	7	5
187447304	1	5	5
188400480	1	8	5
192250238	1	9	5
193621088	1	4	5
195291924	1	3	5
212628565	1	10	6
214480464	1	4	6
214556679	1	5	6
215713469	1	3	6
216523562	1	6	6
216768286	1	8	6
218950183	1	7	6
219837576	1	2	6
220547474	1	9	6
241559559	1	7	7
241718988	1	9	7
242228604	1	8	7
243070858	1	6	7
243714839	1	4	7
245010674	1	3	7
246446952	1	2	7
247041055	1	5	7
255237940	1	10	7
270658581	1	8	8
272222315	1	10	8
272802454	1	7	8
275134850	1	5	8
275492312	1	6	8
276766312	1	9	8
282182219	1	3	8
282324214	1	4	8
283431327	1	2	8
301890506	1	6	9
303229424	1	3	9
303687738	1	9	9
303790747	1	2	9
305199193	1	10	9
308308588	1	4	9
308744180	1	5	9
308973910	1	7	9
309431729	1	8	9
330624988	1	6	10
331634604	1	2	10
331728753	1	5	10
332021356	1	7	10
334424691	1	8	10
334668116	1	4	10
338151122	1	3	10
338485129	1	9	10
344120616	1	10	10
362402491	1	4	11
363156641	1	9	11
367010007	1	8	11
369734363	1	6	11
370918094	1	10	11
372118979	1	2	11
372948327	1	3	11
373088082	1	5	11
373740020	1	7	11
394218739	1	6	12
395822457	1	5	12
398619872	1	3	12
399619474	1	8	12
400411563	1	7	12
401589366	1	10	12
401978355	1	2	12
402703877	1	9	12
404511866	1	4	12
421588622	1	3	13
423996287	1	4	13
425125391	1	9	13
425212729	1	2	13
425312488	1	6	13
428136844	1	10	13
428931832	1	5	13
431934712	1	7	13
432362280	1	8	13
451921909	1	6	14
452558116	1	10	14
452677609	1	7	14
455416207	1	5	14
456422627	1	9	14
456697599	1	8	14
460822105	1	2	14
462855616	1	4	14
462885829	1	3	14
483057372	1	3	15
486502573	1	8	15
488089991	1	4	15
488275583	1	5	15
489906238	1	6	15
491806479	1	2	15
492594141	1	9	15
492849063	1	7	15
493855594	1	10	15
510641379	1	9	16
511026866	1	10	16
511699366	1	4	16
513104577	1	3	16
513150633	1	8	16
513265614	1	6	16
518509957	1	5	16
519165854	1	2	16
525122211	1	7	16
541367290	1	9	17
541817902	1	7	17
542119378	1	5	17
545971411	1	8	17
546283661	1	2	17
547999988	1	6	17
551330520	1	3	17
552800593	1	10	17
554683741	1	4	17
570851664	1	9	18
572284968	1	10	18
576630313	1	7	18
577205206	1	2	18
581043188	1	4	18
581814896	1	3	18
582994428	1	8	18
583109364	1	6	18
585103707	1	5	18
601463082	1	5	19
602237189	1	8	19
602674270	1	3	19
602777491	1	4	19
603002499	1	2	19
609144343	1	10	19
611453113	1	6	19
612286563	1	7	19
614711039	1	9	19
631687489	1	6	20
633833768	1	7	20
636197457	1	5	20
638673956	1	2	20
641908645	1	3	20
643886866	1	4	20
643945415	1	9	20
644072507	1	8	20
644378718	1	10	20
663371241	1	4	21
664255313	1	7	21
665042079	1	3	21
666221161	1	2	21
669988093	1	10	21
671578877	1	9	21
673306832	1	5	21
674456028	1	8	21
674539672	1	6	21
694642706	1	2	22
694666257	1	8	22
695711215	1	6	22
696724063	1	7	22
699230616	1	4	22
702463622	1	3	22
702791208	1	5	22
703730596	1	10	22
705000391	1	9	22
722497257	1	7	23
722650582	1	5	23
722760827	1	3	23
725901911	1	10	23
726939913	1	2	23
730846323	1	8	23
731464991	1	4	23
732297627	1	9	23
733758420	1	6	23
752469141	1	9	24
752932372	1	3	24
752981632	1	7	24
753074367	1	4	24
755679965	1	6	24
762158661	1	2	24
762884957	1	5	24
762949343	1	10	24
763369428	1	8	24
781062489	1	6	25
784075382	1	7	25
784112191	1	8	25
784979579	1	3	25
787494332	1	5	25
790870616	1	10	25
793516377	1	9	25
794058741	1	4	25
795080206	1	2	25
816418116	1	4	26
816447507	1	8	26
816901211	1	3	26
817753718	1	10	26
818478708	1	5	26
818684711	1	7	26
819671863	1	6	26
821877413	1	2	26
823437891	1	9	26
843152491	1	4	27
843656284	1	6	27
846252484	1	8	27
847548956	1	2	27
850838082	1	5	27
851363093	1	10	27
851669086	1	7	27
854235127	1	9	27
854698327	1	3	27
870900632	1	8	28
872906730	1	9	28
873096163	1	2	28
878572457	1	5	28
878646268	1	7	28
879015613	1	6	28
880347468	1	10	28
881261866	1	4	28
881369872	1	3	28
902706843	1	10	29
904268441	1	8	29
906517706	1	2	29
909567813	1	7	29
911746241	1	4	29
911749988	1	6	29
913453877	1	9	29
913917077	1	3	29
914166208	1	5	29
932815001	1	2	30
934025583	1	5	30
936338623	1	3	30
936352171	1	6	30
936483573	1	7	30
937875392	1	9	30
941728804	1	8	30
942441219	1	10	30
942605618	1	4	30
961044088	1	7	31
962635828	1	3	31
962866611	1	4	31
965286455	1	5	31
967550594	1	10	31
970158824	1	8	31
974437489	1	6	31
974986457	1	2	31
975007915	1	9	31
992034969	1	10	32
993117290	1	9	32
993449413	1	4	32
994408475	1	7	32
997033664	1	2	32
997807373	1	3	32
1000046864	1	6	32
1001869333	1	5	32
1003931929	1	8	32
1026031239	1	6	33
1026601665	1	9	33
1026955207	1	2	33
1028433742	1	4	33
1028924690	1	8	33
1029894344	1	10	33
1030854578	1	3	33
1031853708	1	5	33
1034137837	1	7	33
1052128719	1	10	34
1053752501	1	2	34
1054776123	1	3	34
1055461041	1	9	34
1059213084	1	5	34
1059510009	1	8	34
1059793117	1	4	34
1061390686	1	6	34
1064247213	1	7	34
1085695415	1	9	35
1085731588	1	7	35
1087527492	1	4	35
1087564985	1	8	35
1088124989	1	6	35
1089573328	1	3	35
1091738094	1	10	35
1092423957	1	2	35
1092947459	1	5	35
1111244873	1	3	36
1112971251	1	2	36
1114304791	1	9	36
1116636867	1	4	36
1116651867	1	10	36
1117234364	1	6	36
1119463225	1	8	36
1120590962	1	7	36
1124056834	1	5	36
1144699390	1	10	37
1148718739	1	6	37
1148792166	1	3	37
1149541208	1	5	37
1150392707	1	2	37
1150434712	1	7	37
1153081117	1	8	37
1154121242	1	4	37
1154289165	1	9	37
1171791258	1	8	38
1175980618	1	4	38
1177620617	1	10	38
1178400583	1	5	38
1179578115	1	6	38
1180689912	1	2	38
1182648540	1	9	38
1185213623	1	3	38
1185419087	1	7	38
1200812489	1	6	39
1209382961	1	9	39
1210214992	1	4	39
1210418097	1	10	39
1212861457	1	2	39
1213474200	1	8	39
1213634959	1	5	39
1213778463	1	7	39
1214510830	1	3	39
1232494382	1	8	40
1234682461	1	3	40
1235908661	1	2	40
1237492289	1	9	40
1238396268	1	7	40
1239421864	1	6	40
1243244332	1	5	40
1245089366	1	10	40
1245824366	1	4	40
1263406284	1	6	41
1265729577	1	3	41
1268228707	1	5	41
1268976710	1	9	41
1271737369	1	8	41
1272808741	1	4	41
1272830206	1	2	41
1273317813	1	7	41
1274636844	1	10	41
1290836040	1	9	42
1293651122	1	3	42
1294627411	1	2	42
1294765613	1	6	42
1299115018	1	7	42
1300058116	1	10	42
1300572553	1	8	42
1301588083	1	5	42
1305168116	1	4	42
1322322458	1	5	43
1324070414	1	9	43
1324355641	1	10	43
1325786563	1	7	43
1326499988	1	6	43
1329877662	1	8	43
1330298956	1	2	43
1331902491	1	4	43
1333448327	1	3	43
1352526866	1	10	44
1357846161	1	2	44
1359028504	1	8	44
1360431833	1	5	44
1361679790	1	9	44
1362119872	1	3	44
1363011866	1	4	44
1363333768	1	7	44
1363609363	1	6	44
1380664164	1	9	45
1382102259	1	6	45
1385574346	1	10	45
1387869428	1	8	45
1388667079	1	3	45
1390496242	1	4	45
1392267706	1	2	45
1393916207	1	5	45
1394755313	1	7	45
1411773804	1	6	46
1412775628	1	5	46
1414355616	1	4	46
1414495662	1	10	46
1416052520	1	7	46
1418023539	1	9	46
1419088622	1	3	46
1420612278	1	8	46
1423564913	1	2	46
1440736456	1	2	47
1443320920	1	6	47
1445589991	1	4	47
1445757914	1	9	47
1446293139	1	10	47
1446385827	1	3	47
1448009958	1	5	47
1448947507	1	8	47
1453224063	1	7	47
1475742465	1	6	48
1476783661	1	2	48
1478557372	1	3	48
1479867289	1	9	48
1480199366	1	4	48
1481964366	1	10	48
1483271268	1	7	48
1483619332	1	5	48
1485549777	1	8	48
1500635007	1	8	49
1502604577	1	3	49
1502705295	1	2	49
1503351664	1	9	49
1505511891	1	10	49
1509192813	1	7	49
1510183742	1	4	49
1512603707	1	5	49
1515039670	1	6	49
1531211041	1	9	50
1531526123	1	3	50
1531933117	1	10	50
1533502412	1	2	50
1534211305	1	6	50
1536963083	1	5	50
1541990019	1	7	50
1542190074	1	8	50
1543543118	1	4	50
1561230595	1	10	51
1563277492	1	4	51
1565445461	1	9	51
1567258421	1	6	51
1568697458	1	5	51
1573661564	1	7	51
1574173957	1	2	51
1574588250	1	8	51
1575323328	1	3	51
1591054791	1	9	52
1592386868	1	4	52
1594806879	1	5	52
1597401867	1	10	52
1598208771	1	7	52
1599179966	1	6	52
1601542078	1	3	52
1603706029	1	8	52
1603721164	1	2	52
1622916258	1	8	53
1622985584	1	3	53
1625630314	1	7	53
1628472469	1	10	53
1628977171	1	6	53
1630299640	1	5	53
1632039166	1	9	53
1632142707	1	2	53
1634582469	1	4	53
1651096235	1	8	54
1654379763	1	4	54
1657398586	1	9	54
1658260916	1	3	54
1660019344	1	10	54
1661971185	1	5	54
1663439912	1	2	54
1664099064	1	7	54
1664648716	1	6	54
1680619861	1	8	55
1682132915	1	9	55
1684196327	1	6	55
1684432373	1	3	55
1686518390	1	5	55
1687146269	1	7	55
1688253719	1	10	55
1692611457	1	2	55
1696051219	1	4	55
1711617466	1	6	56
1712067903	1	7	56
1713479578	1	3	56
1716598424	1	4	56
1716726666	1	9	56
1719863094	1	10	56
1721658662	1	2	56
1721939935	1	5	56
1722362281	1	8	56
1743237228	1	5	57
1746586041	1	9	57
1748502485	1	8	57
1748580207	1	2	57
1748865183	1	7	57
1748895500	1	10	57
1749019969	1	4	57
1749914673	1	6	57
1753401123	1	3	57
1771317174	1	4	58
1772150634	1	8	58
1775820461	1	9	58
1779505314	1	7	58
1780206844	1	10	58
1781198330	1	3	58
1781377412	1	2	58
1782086216	1	6	58
1783408685	1	5	58
