time	dest	src	seqn	hops
31423352	1	6	0	1
33924869	1	5	0	1
35177213	1	4	0	2
37931328	1	3	0	3
38173306	1	2	0	1
38427000	1	10	0	2
41431314	1	9	0	3
44559697	1	8	0	4
45424901	1	7	0	1
64424526	1	2	1	1
65673975	1	5	1	1
67180553	1	9	1	3
68183036	1	8	1	4
70175287	1	4	1	2
70925063	1	7	1	1
71177580	1	10	1	2
74181320	1	3	1	3
75049441	1	6	1	1
91681521	1	9	2	3
92551333	1	4	2	2
96423085	1	6	2	1
96559709	1	8	2	4
96927184	1	10	2	2
98180873	1	3	2	3
101300609	1	5	2	1
102298885	1	7	2	1
103175198	1	2	2	1
123926553	1	10	3	2
124303084	1	4	3	2
125300336	1	6	3	1
128184284	1	8	3	4
130056388	1	3	3	3
130923772	1	5	3	1
134554817	1	9	3	3
135298999	1	2	3	1
135424464	1	7	3	1
154300540	1	5	4	1
155303327	1	10	4	2
157309182	1	8	4	4
159298609	1	7	4	1
161174478	1	6	4	1
161805508	1	9	4	3
163302600	1	4	4	2
164799995	1	2	4	1
166180449	1	3	4	3
183050136	1	5	5	1
184174528	1	7	5	1
184549996	1	2	5	1
185174924	1	6	5	1
186554924	1	3	5	3
188683012	1	8	5	4
193429754	1	9	5	3
193801430	1	4	5	2
194303058	1	10	5	2
212799512	1	5	6	1
214677168	1	4	6	2
218052733	1	10	6	2
221925030	1	2	6	1
222806466	1	9	6	3
223673922	1	6	6	1
224434779	1	8	6	4
224680876	1	3	6	3
224798073	1	7	6	1
242299924	1	7	7	1
244046933	1	5	7	1
244176392	1	4	7	2
246052649	1	10	7	2
248179472	1	9	7	3
251931321	1	3	7	3
253808013	1	8	7	4
255174587	1	2	7	1
255549965	1	6	7	1
271548964	1	5	8	1
273049948	1	7	8	1
273425130	1	2	8	1
275806545	1	3	8	3
276434746	1	8	8	4
277551493	1	10	8	2
280431354	1	9	8	3
280798352	1	6	8	1
282551793	1	4	8	2
301673972	1	2	9	1
302934846	1	8	9	4
303175609	1	5	9	1
306555510	1	9	9	3
307805813	1	3	9	3
308675288	1	4	9	2
309052652	1	10	9	2
310424412	1	6	9	1
311049437	1	7	9	1
333176633	1	10	10	2
334299487	1	6	10	1
334926435	1	4	10	2
335304971	1	3	10	3
336424593	1	7	10	1
338799086	1	5	10	1
340933233	1	8	10	4
342300378	1	2	10	1
343056471	1	9	10	3
361182914	1	8	11	4
362678452	1	4	11	2
362925101	1	6	11	1
364181665	1	9	11	3
365303139	1	10	11	2
367181057	1	3	11	3
371925183	1	2	11	1
372422184	1	7	11	1
375175648	1	5	11	1
394809686	1	8	12	4
395173975	1	2	12	1
395800116	1	6	12	1
399175120	1	7	12	1
399430212	1	3	12	3
402428138	1	10	12	2
403304775	1	9	12	3
404675308	1	4	12	2
405549089	1	5	12	1
420926591	1	10	13	2
422180444	1	3	13	3
424176545	1	4	13	2
425048706	1	6	13	1
425681475	1	9	13	3
427183193	1	8	13	4
428675148	1	5	13	1
431050149	1	2	13	1
434174035	1	7	13	1
452679907	1	9	14	3
453299033	1	7	14	1
454047171	1	2	14	1
456298501	1	5	14	1
458933889	1	8	14	4
459550022	1	6	14	1
460927830	1	10	14	2
461177308	1	4	14	2
465931699	1	3	14	3
482429873	1	3	15	3
483925440	1	4	15	2
486172315	1	7	15	1
486931335	1	9	15	3
488174078	1	6	15	1
491049120	1	2	15	1
491552256	1	10	15	2
511799667	1	6	16	1
512049067	1	7	16	1
513309751	1	8	16	4
513925158	1	2	16	1
515925791	1	5	16	1
518177467	1	10	16	2
523178598	1	9	16	3
523427154	1	4	16	2
523681451	1	3	16	3
541549074	1	2	17	1
544174135	1	6	17	1
547677702	1	10	17	2
548799339	1	5	17	1
550801521	1	4	17	2
552548416	1	7	17	1
554809862	1	8	17	4
555306475	1	3	17	3
555806706	1	9	17	3
572055451	1	9	18	3
573931054	1	3	18	3
574050076	1	7	18	1
579050168	1	5	18	1
580676566	1	10	18	2
582058806	1	8	18	4
