time	dest	src	seqn	hops
30819115	1	6	0	1
34006667	1	5	0	1
35198887	1	4	0	2
37543734	1	3	0	3
38099572	1	2	0	1
38698327	1	10	0	2
41732800	1	9	0	3
44798534	1	8	0	4
44818858	1	7	0	1
64412868	1	2	1	1
65789491	1	5	1	1
70166174	1	4	1	2
70257385	1	7	1	1
71298295	1	8	1	4
71571712	1	10	1	2
73700327	1	3	1	3
74445208	1	6	1	1
75763751	1	9	1	3
91537626	1	7	2	1
92540483	1	4	2	2
93048619	1	8	2	4
95412808	1	6	2	1
95701621	1	9	2	3
97764576	1	3	2	3
101475492	1	5	2	1
103163637	1	2	2	1
104792142	1	10	2	2
124260452	1	4	3	2
124788750	1	6	3	1
127416013	1	10	3	2
129669077	1	3	3	3
131008173	1	5	3	1
131726090	1	7	3	1
133361661	1	8	3	4
135256206	1	2	3	1
135482562	1	9	3	3
154385755	1	10	4	2
154444103	1	5	4	1
157171976	1	8	4	4
159137827	1	3	4	3
160506743	1	6	4	1
163170333	1	9	4	3
163384059	1	4	4	2
164757386	1	2	4	1
164819059	1	7	4	1
182701536	1	9	5	3
182724829	1	5	5	1
183475373	1	7	5	1
184600438	1	2	5	1
184632691	1	6	5	1
184823185	1	10	5	2
188860827	1	8	5	4
193853743	1	4	5	2
195701620	1	3	5	3
211693874	1	7	6	1
214729808	1	4	6	2
216139575	1	3	6	3
217204414	1	8	6	4
218602957	1	10	6	2
219851078	1	2	6	1
219912991	1	5	6	1
223100492	1	6	6	1
223138024	1	9	6	3
242671894	1	8	7	4
242974695	1	5	7	1
243947940	1	4	7	2
245163951	1	7	7	1
245418613	1	3	7	3
246443697	1	2	7	1
249073329	1	10	7	2
251420261	1	9	7	3
254976466	1	6	7	1
271599857	1	7	8	1
271634918	1	4	8	2
272670334	1	9	8	3
273017294	1	8	8	4
277662992	1	5	8	1
280194187	1	6	8	1
282575115	1	3	8	3
283444886	1	2	8	1
285946545	1	10	8	2
303167280	1	10	9	2
303639579	1	3	9	3
303787861	1	2	9	1
304508043	1	5	9	1
307639087	1	9	9	3
309820300	1	6	9	1
311142048	1	8	9	4
312573317	1	4	9	2
315254798	1	7	9	1
331328727	1	8	10	4
332539093	1	2	10	1
333788023	1	6	10	1
334574893	1	9	10	3
335786106	1	5	10	1
336700071	1	3	10	3
338541793	1	4	10	2
340381199	1	7	10	1
345791001	1	10	10	2
361631840	1	2	11	1
362164174	1	6	11	1
362761010	1	10	11	2
364891343	1	8	11	4
364947575	1	4	11	2
365881219	1	7	11	1
365983038	1	3	11	3
369357852	1	9	11	3
369415607	1	5	11	1
390881903	1	6	12	1
392635592	1	4	12	2
394043798	1	9	12	3
397517206	1	8	12	4
398134769	1	10	12	2
401724965	1	7	12	1
402132625	1	2	12	1
404545078	1	3	12	3
405599878	1	5	12	1
426131897	1	7	13	1
426232854	1	9	13	3
428788052	1	5	13	1
430007868	1	6	13	1
431487043	1	8	13	4
431975590	1	2	13	1
432978225	1	10	13	2
434759286	1	4	13	2
434889503	1	3	13	3
454229278	1	4	14	2
454475586	1	6	14	1
455223818	1	2	14	1
455700770	1	3	14	3
461446862	1	10	14	2
461568650	1	7	14	1
462798447	1	8	14	4
