time	dest	src	seqn	hops
31451342	1	6	0	1
34046769	1	5	0	1
34924911	1	4	0	2
37615398	1	3	0	3
38203350	1	10	0	2
38453043	1	2	0	1
41584615	1	9	0	3
44211162	1	8	0	4
45203096	1	7	0	1
64795687	1	2	1	1
65858282	1	5	1	1
69892112	1	4	1	2
70701239	1	7	1	1
70899023	1	8	1	4
71048830	1	10	1	2
73803188	1	3	1	3
75077332	1	6	1	1
75615309	1	9	1	3
91921895	1	7	2	1
92268611	1	4	2	2
92554997	1	8	2	4
95553516	1	9	2	3
96044916	1	6	2	1
97865157	1	3	2	3
101515574	1	5	2	1
103544113	1	2	2	1
104300105	1	10	2	2
123986553	1	4	3	2
125421084	1	6	3	1
129864149	1	3	3	3
131076876	1	5	3	1
132108109	1	7	3	1
132836162	1	8	3	4
134142141	1	10	3	2
135365173	1	9	3	3
135639586	1	2	3	1
152490948	1	3	4	3
154484324	1	5	4	1
156617549	1	8	4	4
159076425	1	7	4	1
161138883	1	6	4	1
162268359	1	10	4	2
163022170	1	9	4	3
163112288	1	4	4	2
165137863	1	2	4	1
180955784	1	10	5	2
185264632	1	6	5	1
189240945	1	3	5	3
191429936	1	8	5	4
191957904	1	9	5	3
192046781	1	5	5	1
193580168	1	4	5	2
194639649	1	2	5	1
194858344	1	7	5	1
211389531	1	5	6	1
213328073	1	2	6	1
214486332	1	4	6	2
216764300	1	7	6	1
218080122	1	10	6	2
223552806	1	9	6	3
223732480	1	6	6	1
224117498	1	8	6	4
225802311	1	3	6	3
242078145	1	7	7	1
243119143	1	8	7	4
243673907	1	4	7	2
243983582	1	6	7	1
246209600	1	3	7	3
246827012	1	2	7	1
247551721	1	9	7	3
248079641	1	10	7	2
248140574	1	5	7	1
272337962	1	8	8	4
273514504	1	7	8	1
275233043	1	5	8	1
275490297	1	3	8	3
275797101	1	10	8	2
276390644	1	6	8	1
282299482	1	4	8	2
282865183	1	9	8	3
283825363	1	2	8	1
301211230	1	8	9	4
302328419	1	10	9	2
302796235	1	6	9	1
302891055	1	7	9	1
304170875	1	2	9	1
307734240	1	5	9	1
308267184	1	4	9	2
310645560	1	9	9	3
312678166	1	3	9	3
331513883	1	6	10	1
332016174	1	7	10	1
332922058	1	2	10	1
333709290	1	3	10	3
334703299	1	5	10	1
334830502	1	4	10	2
336768526	1	10	10	2
336802363	1	9	10	3
344492565	1	8	10	4
362014759	1	2	11	1
362424608	1	4	11	2
365828250	1	5	11	1
367611867	1	10	11	2
368647123	1	3	11	3
370640124	1	6	11	1
371588592	1	8	11	4
373239369	1	9	11	3
373734548	1	7	11	1
393174634	1	10	12	2
393826430	1	6	12	1
395056332	1	8	12	4
395083714	1	3	12	3
397265962	1	4	12	2
398952246	1	5	12	1
399240667	1	9	12	3
402078637	1	7	12	1
405734199	1	2	12	1
423514597	1	2	13	1
423866639	1	9	13	3
426803006	1	3	13	3
429463537	1	8	13	4
429639990	1	6	13	1
431922424	1	7	13	1
432173309	1	4	13	2
432455547	1	10	13	2
435359548	1	5	13	1
450956290	1	10	14	2
453203392	1	2	14	1
456053635	1	3	14	3
458297001	1	6	14	1
460987450	1	4	14	2
462182422	1	8	14	4
463583057	1	9	14	3
463983306	1	7	14	1
465670898	1	5	14	1
481858891	1	6	15	1
483642059	1	4	15	2
486266315	1	7	15	1
486587969	1	8	15	4
487177750	1	9	15	3
488828225	1	5	15	1
489799297	1	10	15	2
492733387	1	2	15	1
495615517	1	3	15	3
511201562	1	2	16	1
511269316	1	9	16	3
512084822	1	3	16	3
514265934	1	6	16	1
518014647	1	7	16	1
519017239	1	10	16	2
519431761	1	8	16	4
523205999	1	4	16	2
523889683	1	5	16	1
544452258	1	2	17	1
544797184	1	5	17	1
547643117	1	10	17	2
550611017	1	4	17	2
552180149	1	8	17	4
553396214	1	3	17	3
554577491	1	6	17	1
555109616	1	7	17	1
555991479	1	9	17	3
572115478	1	9	18	3
573553886	1	3	18	3
575764715	1	6	18	1
575901039	1	8	18	4
578608519	1	7	18	1
578702221	1	5	18	1
580640441	1	2	18	1
580737809	1	10	18	2
