time	dest	src	seqn	hops
30882690	1	6	0	1
34195232	1	5	0	1
34790475	1	4	0	2
37289142	1	7	0	1
38042544	1	3	0	3
40948914	1	10	0	2
43412414	1	2	0	1
44672060	1	8	0	4
45045643	1	9	0	3
61662918	1	7	1	1
64948880	1	9	1	3
65975616	1	5	1	1
69823485	1	4	1	2
71205008	1	8	1	4
74448933	1	10	1	2
74482963	1	3	1	3
74507802	1	6	1	1
75505029	1	2	1	1
92134106	1	4	2	2
94506854	1	7	2	1
94850523	1	6	2	1
96173314	1	8	2	4
98263677	1	3	2	3
101664040	1	5	2	1
104042704	1	10	2	2
104764395	1	9	2	3
105006201	1	2	2	1
123883076	1	4	3	2
124851564	1	2	3	1
127110462	1	8	3	4
130198795	1	3	3	3
130570290	1	6	3	1
131194366	1	5	3	1
132197569	1	10	3	2
132419401	1	9	3	3
134976378	1	7	3	1
151983431	1	9	4	3
154632789	1	5	4	1
154693796	1	6	4	1
155259485	1	10	4	2
156850265	1	7	4	1
156980047	1	3	4	3
157422607	1	8	4	4
160099883	1	2	4	1
162980292	1	4	4	2
182913546	1	5	5	1
186692600	1	2	5	1
189070388	1	7	5	1
190861395	1	8	5	4
192388069	1	9	5	3
193163990	1	6	5	1
193478455	1	4	5	2
194165568	1	10	5	2
196200603	1	3	5	3
211694281	1	7	6	1
214323486	1	4	6	2
216608083	1	3	6	3
217979825	1	10	6	2
220101540	1	5	6	1
220702294	1	9	6	3
223693773	1	2	6	1
223953857	1	8	6	4
225037996	1	6	6	1
241888116	1	9	7	3
243131942	1	5	7	1
243572359	1	4	7	2
244039054	1	2	7	1
245665696	1	10	7	2
245692378	1	7	7	1
245919927	1	3	7	3
246515887	1	8	7	4
250257740	1	6	7	1
271196538	1	4	8	2
272641729	1	8	8	4
272666033	1	10	8	2
272787478	1	2	8	1
272944246	1	7	8	1
273412936	1	6	8	1
274070171	1	5	8	1
280044670	1	9	8	3
282013053	1	3	8	3
300984634	1	8	9	4
301851046	1	5	9	1
301882805	1	2	9	1
302163087	1	7	9	1
305792550	1	3	9	3
305817367	1	6	9	1
306139396	1	9	9	3
309603615	1	4	9	2
315165568	1	10	9	2
332166833	1	10	10	2
333539121	1	5	10	1
334915578	1	4	10	2
337070457	1	7	10	1
337855202	1	3	10	3
339736476	1	8	10	4
340131787	1	6	10	1
342381888	1	2	10	1
342638515	1	9	10	3
366351711	1	7	11	1
368639582	1	9	11	3
368916260	1	10	11	2
369045815	1	3	11	3
369070019	1	5	11	1
371288862	1	6	11	1
372226716	1	2	11	1
374103626	1	4	11	2
374953615	1	8	11	4
393072504	1	10	12	2
393294823	1	9	12	3
395350649	1	6	12	1
395475065	1	2	12	1
397134434	1	4	12	2
402080299	1	8	12	4
402225521	1	7	12	1
403857657	1	3	12	3
405507984	1	5	12	1
423257977	1	6	13	1
425134362	1	10	13	2
426445482	1	7	13	1
428955390	1	8	13	4
429514565	1	3	13	3
431070466	1	2	13	1
432072518	1	4	13	2
432858697	1	9	13	3
435788267	1	5	13	1
452073950	1	3	14	3
458976585	1	5	14	1
459069290	1	6	14	1
460852940	1	4	14	2
461391937	1	8	14	4
462069321	1	7	14	1
462100638	1	2	14	1
463327149	1	9	14	3
464041253	1	10	14	2
482325845	1	9	15	3
482483382	1	3	15	3
483298912	1	8	15	4
483541936	1	4	15	2
485633013	1	6	15	1
490853319	1	10	15	2
491163138	1	2	15	1
494007449	1	5	15	1
494039289	1	7	15	1
510670831	1	9	16	3
514945298	1	5	16	1
518132943	1	7	16	1
519893185	1	8	16	4
520226693	1	6	16	1
521510072	1	10	16	2
523071759	1	4	16	2
523792766	1	3	16	3
524257957	1	2	16	1
543600461	1	6	17	1
543756985	1	2	17	1
543952269	1	3	17	3
548074107	1	10	17	2
548725767	1	5	17	1
550510024	1	4	17	2
552610212	1	8	17	4
555256821	1	7	17	1
555417715	1	9	17	3
571514834	1	9	18	3
572478755	1	10	18	2
574108106	1	3	18	3
576298135	1	8	18	4
578320454	1	6	18	1
578726730	1	7	18	1
579601716	1	2	18	1
579944518	1	5	18	1
585792623	1	4	18	2
600947464	1	10	19	2
601850696	1	2	19	1
601978962	1	4	19	2
607600743	1	7	19	1
608920814	1	3	19	3
611382896	1	5	19	1
613299047	1	8	19	4
613476651	1	6	19	1
613544479	1	9	19	3
631730198	1	3	20	3
632549492	1	8	20	4
632914333	1	6	20	1
634820443	1	7	20	1
637011703	1	10	20	2
638663269	1	5	20	1
642445443	1	2	20	1
645009541	1	4	20	2
645169796	1	9	20	3
660947423	1	4	21	2
662444366	1	7	21	1
663573948	1	3	21	3
665789168	1	2	21	1
667674072	1	8	21	4
671788089	1	6	21	1
672916216	1	10	21	2
674106950	1	9	21	3
674851710	1	5	21	1
692008095	1	6	22	1
693226916	1	4	22	2
699730045	1	10	22	2
701882001	1	5	22	1
702414189	1	2	22	1
702702242	1	9	22	3
702793886	1	3	22	3
704767553	1	8	22	4
705414211	1	7	22	1
722820436	1	5	23	1
724986479	1	8	23	4
727730220	1	9	23	3
728417702	1	3	23	3
728631765	1	6	23	1
729071858	1	4	23	2
730385076	1	10	23	2
734788095	1	7	23	1
735350046	1	2	23	1
754508437	1	7	24	1
758420451	1	3	24	3
759601728	1	6	24	1
760046129	1	9	24	3
761172713	1	8	24	4
761322485	1	4	24	2
761600769	1	5	24	1
762132957	1	2	24	1
764949232	1	10	24	2
782631869	1	7	25	1
782915712	1	4	25	2
786703476	1	8	25	4
787794526	1	9	25	3
787819391	1	2	25	1
789289192	1	5	25	1
789761583	1	3	25	3
790975647	1	6	25	1
793353757	1	10	25	2
812695583	1	6	26	1
813101802	1	7	26	1
818481391	1	3	26	3
820820436	1	2	26	1
821703685	1	8	26	4
821889581	1	9	26	3
823667477	1	10	26	2
823916989	1	4	26	2
825819518	1	5	26	1
843609799	1	8	27	4
844819151	1	2	27	1
845822539	1	10	27	2
846259308	1	4	27	2
847257967	1	5	27	1
847975713	1	7	27	1
852607081	1	3	27	3
852819294	1	6	27	1
855388304	1	9	27	3
873008166	1	4	28	2
874196000	1	7	28	1
874923412	1	8	28	4
876164168	1	2	28	1
880289218	1	6	28	1
882886671	1	10	28	2
883538699	1	5	28	1
884075217	1	3	28	3
885233331	1	9	28	3
902948948	1	3	29	3
903361411	1	8	29	4
908544822	1	9	29	3
908819090	1	7	29	1
910791253	1	10	29	2
911103078	1	4	29	2
911162961	1	6	29	1
912726716	1	5	29	1
912912724	1	2	29	1
931382968	1	6	30	1
