time	dest	src	seqn	hops
30498010	1	6	0	1
31374850	1	5	0	1
31746958	1	7	0	1
35124738	1	4	0	2
38125256	1	10	0	2
41374824	1	9	0	3
43498051	1	3	0	3
43999396	1	2	0	1
44625239	1	8	0	4
64624364	1	3	1	3
65248179	1	5	1	1
66624915	1	8	1	4
66998042	1	9	1	3
69124878	1	4	1	2
70999109	1	10	1	2
74124089	1	6	1	1
74624703	1	7	1	1
76123042	1	2	1	1
92749827	1	3	2	3
93625288	1	5	2	1
95124852	1	6	2	1
96371838	1	4	2	2
98625013	1	7	2	1
101124826	1	8	2	4
104249854	1	10	2	2
105374109	1	9	2	3
105499980	1	2	2	1
121500045	1	5	3	1
123123805	1	8	3	4
123374675	1	7	3	1
123622064	1	4	3	2
124248627	1	3	3	3
124749089	1	6	3	1
126248755	1	2	3	1
127124328	1	10	3	2
151623727	1	4	4	2
151749266	1	7	4	1
152124674	1	3	4	3
153999755	1	10	4	2
158373777	1	5	4	1
160624809	1	2	4	1
163249211	1	8	4	4
164624337	1	6	4	1
165123703	1	9	4	3
183123845	1	7	5	1
183249674	1	3	5	3
183749947	1	4	5	2
184248659	1	10	5	2
185248718	1	5	5	1
187124702	1	8	5	4
187248690	1	2	5	1
189873042	1	6	5	1
192874742	1	9	5	3
210873459	1	10	6	2
212498991	1	9	6	3
213873670	1	4	6	2
217249694	1	3	6	3
217749705	1	5	6	1
219874374	1	6	6	1
220249764	1	7	6	1
224000225	1	8	6	4
224249754	1	2	6	1
244623042	1	2	7	1
245374826	1	5	7	1
245748054	1	7	7	1
246498057	1	8	7	4
248499857	1	10	7	2
250875320	1	6	7	1
252496834	1	4	7	2
252748114	1	9	7	3
253999852	1	3	7	3
272999741	1	8	8	4
273374366	1	2	8	1
275623598	1	6	8	1
275873021	1	7	8	1
278498114	1	4	8	2
281123703	1	9	8	3
281373743	1	3	8	3
285373755	1	10	8	2
285499888	1	5	8	1
302249569	1	9	9	3
302498078	1	2	9	1
302624916	1	10	9	2
303999251	1	6	9	1
304998806	1	3	9	3
305249629	1	4	9	2
310996959	1	8	9	4
313374204	1	7	9	1
313875040	1	5	9	1
331248703	1	8	10	4
335248126	1	6	10	1
336624002	1	5	10	1
338747049	1	3	10	3
338873085	1	7	10	1
342875193	1	2	10	1
344500058	1	4	10	2
345249363	1	10	10	2
361998293	1	6	11	1
362373207	1	10	11	2
364249856	1	9	11	3
365624227	1	8	11	4
366124794	1	7	11	1
367498845	1	4	11	2
368874802	1	3	11	3
369623930	1	5	11	1
372749408	1	2	11	1
396749826	1	3	12	3
398374159	1	8	12	4
398748218	1	2	12	1
398998960	1	10	12	2
401748896	1	7	12	1
402373720	1	4	12	2
403000392	1	9	12	3
403624304	1	6	12	1
423248612	1	10	13	2
423371987	1	7	13	1
425624935	1	6	13	1
425999856	1	9	13	3
427123226	1	2	13	1
429873300	1	5	13	1
432375010	1	8	13	4
434375330	1	3	13	3
453748781	1	7	14	1
457999909	1	2	14	1
460874874	1	4	14	2
461373808	1	5	14	1
462374908	1	10	14	2
462749227	1	8	14	4
463124285	1	3	14	3
463748900	1	9	14	3
464873860	1	6	14	1
480875331	1	10	15	2
482750455	1	9	15	3
483248205	1	3	15	3
483873230	1	2	15	1
484750455	1	6	15	1
487123332	1	8	15	4
488623304	1	5	15	1
489998144	1	7	15	1
496124894	1	4	15	2
515747990	1	3	16	3
516248207	1	7	16	1
518123958	1	6	16	1
518999520	1	5	16	1
519499546	1	2	16	1
520125030	1	10	16	2
520248684	1	8	16	4
521247182	1	4	16	2
542998721	1	4	17	2
543373842	1	5	17	1
548124004	1	10	17	2
548249410	1	6	17	1
551499830	1	3	17	3
553125005	1	9	17	3
554248057	1	7	17	1
571124351	1	9	18	3
573500010	1	8	18	4
575499421	1	2	18	1
579250517	1	6	18	1
579997049	1	7	18	1
580625006	1	10	18	2
582123206	1	3	18	3
584123958	1	4	18	2
585748171	1	5	18	1
601998813	1	10	19	2
602499159	1	9	19	3
607248475	1	5	19	1
608249586	1	2	19	1
608498809	1	3	19	3
610624002	1	6	19	1
613873803	1	8	19	4
614246987	1	7	19	1
616123961	1	4	19	2
632874002	1	6	20	1
633623964	1	10	20	2
637748269	1	4	20	2
639874894	1	2	20	1
642625471	1	3	20	3
643373895	1	8	20	4
643498301	1	5	20	1
644873191	1	7	20	1
645248896	1	9	20	3
660498864	1	6	21	1
662624292	1	8	21	4
662999293	1	3	21	3
669123330	1	7	21	1
671373720	1	4	21	2
672624545	1	5	21	1
672749846	1	10	21	2
672998231	1	2	21	1
674500068	1	9	21	3
691125030	1	6	22	1
692248722	1	10	22	2
693248205	1	3	22	3
696996991	1	4	22	2
698124959	1	7	22	1
703124160	1	9	22	3
704373800	1	8	22	4
705750134	1	5	22	1
705874910	1	2	22	1
721624485	1	5	23	1
723624501	1	6	23	1
728125346	1	9	23	3
729123143	1	7	23	1
729248897	1	10	23	2
731874737	1	3	23	3
732750392	1	2	23	1
734247112	1	4	23	2
734749859	1	8	23	4
755250172	1	8	24	4
758124227	1	3	24	3
758499845	1	2	24	1
759874848	1	7	24	1
760373331	1	5	24	1
762249408	1	4	24	2
762874390	1	9	24	3
764122049	1	6	24	1
764375069	1	10	24	2
783873667	1	2	25	1
785996991	1	5	25	1
786123675	1	4	25	2
788374146	1	6	25	1
789623207	1	7	25	1
789998897	1	10	25	2
793999719	1	9	25	3
794871987	1	8	25	4
795624388	1	3	25	3
816749856	1	8	26	4
817374026	1	2	26	1
820124260	1	3	26	3
822623235	1	5	26	1
824000069	1	10	26	2
825122181	1	6	26	1
825749454	1	7	26	1
825874969	1	4	26	2
841748127	1	7	27	1
842874359	1	3	27	3
843499720	1	9	27	3
843623919	1	2	27	1
847500068	1	6	27	1
851623958	1	8	27	4
852248267	1	4	27	2
852624538	1	5	27	1
855373343	1	10	27	2
873125455	1	8	28	4
873998205	1	7	28	1
876373068	1	6	28	1
878375070	1	3	28	3
878498699	1	10	28	2
880000130	1	5	28	1
882624993	1	4	28	2
883998925	1	9	28	3
885749962	1	2	28	1
903750330	1	8	29	4
905000408	1	7	29	1
908873717	1	2	29	1
908999963	1	6	29	1
909498992	1	9	29	3
910123895	1	3	29	3
912998146	1	10	29	2
913748926	1	5	29	1
933747050	1	7	30	1
937248962	1	9	30	3
937500333	1	8	30	4
937874296	1	2	30	1
939997182	1	4	30	2
940499144	1	6	30	1
940874930	1	10	30	2
942249832	1	3	30	3
944748958	1	5	30	1
962874409	1	2	31	1
964624356	1	8	31	4
966624723	1	3	31	3
967748474	1	4	31	2
968875069	1	9	31	3
969873126	1	7	31	1
970249917	1	5	31	1
971997113	1	6	31	1
975372115	1	10	31	2
991249380	1	6	32	1
999248773	1	5	32	1
1002124455	1	10	32	2
1003125172	1	2	32	1
1004874378	1	7	32	1
1005500333	1	9	32	3
1023624479	1	9	33	3
1026748917	1	2	33	1
1027248272	1	10	33	2
1030123474	1	4	33	2
1031499450	1	3	33	3
1031998206	1	8	33	4
1033250006	1	7	33	1
1033373159	1	6	33	1
1034374583	1	5	33	1
1052498906	1	6	34	1
1054873868	1	8	34	4
1055500333	1	3	34	3
1057125385	1	9	34	3
1057874828	1	7	34	1
1058746990	1	10	34	2
1061873887	1	4	34	2
1063998265	1	5	34	1
1064749908	1	2	34	1
1082873613	1	10	35	2
1085500134	1	4	35	2
1085999514	1	9	35	3
1088375071	1	6	35	1
1088622053	1	7	35	1
1089873611	1	3	35	3
1090248296	1	5	35	1
1093123348	1	2	35	1
1095499515	1	8	35	4
1111623707	1	3	36	3
1113749939	1	4	36	2
1113872183	1	5	36	1
1115248891	1	7	36	1
1117248617	1	9	36	3
1117875335	1	10	36	2
1120874584	1	2	36	1
1122748149	1	8	36	4
1147125781	1	2	37	1
1147873268	1	9	37	3
1147999985	1	3	37	3
1148011375	1	10	37	2
1149249895	1	8	37	4
1149497113	1	6	37	1
1151123929	1	5	37	1
1153748332	1	7	37	1
1155997117	1	4	37	2
1170748066	1	6	38	1
1171250393	1	9	38	3
1175248085	1	3	38	3
1177248153	1	7	38	1
1180499827	1	8	38	4
1181374254	1	10	38	2
1182998332	1	4	38	2
1183624845	1	2	38	1
1184624980	1	5	38	1
1203375518	1	6	39	1
1205500196	1	2	39	1
1207873936	1	8	39	4
1208747113	1	5	39	1
1211875069	1	3	39	3
1213748842	1	7	39	1
1213874792	1	9	39	3
1214750008	1	10	39	2
1215374534	1	4	39	2
1231875005	1	9	40	3
1234748958	1	6	40	1
1235249452	1	3	40	3
1239749766	1	8	40	4
1242125068	1	4	40	2
1242749893	1	7	40	1
1243123206	1	10	40	2
1244373299	1	5	40	1
1244500193	1	2	40	1
1266500058	1	6	41	1
1266625131	1	10	41	2
1267375346	1	8	41	4
1269624796	1	7	41	1
1269996987	1	3	41	3
1270374719	1	9	41	3
1273248846	1	4	41	2
1273374452	1	5	41	1
1276123976	1	2	41	1
1292873680	1	3	42	3
1294123610	1	7	42	1
1294248222	1	2	42	1
1294748903	1	10	42	2
1296624829	1	8	42	4
1297750067	1	5	42	1
1299500440	1	9	42	3
1300750517	1	4	42	2
1303623612	1	6	42	1
