time	dest	src	seqn	hops
31787454	1	7	0	1
33661399	1	5	0	1
34411409	1	4	0	2
35412080	1	6	0	1
38036399	1	2	0	1
42036475	1	9	0	3
42162461	1	10	0	2
44162986	1	3	0	3
45287945	1	8	0	4
64412336	1	2	1	1
64662545	1	7	1	1
66037097	1	5	1	1
69409728	1	4	1	2
71787449	1	8	1	4
74787422	1	10	1	2
75412092	1	9	1	3
91785883	1	4	2	2
94537579	1	8	2	4
95537420	1	9	2	3
97286764	1	10	2	2
100536556	1	6	2	1
103160927	1	2	2	1
104785948	1	7	2	1
121662946	1	9	3	3
122910821	1	4	3	2
123037684	1	7	3	1
124287421	1	10	3	2
124662647	1	6	3	1
127162610	1	8	3	4
127411528	1	2	3	1
130535681	1	3	3	3
131661516	1	5	3	1
151037417	1	5	4	1
152412607	1	3	4	3
154538071	1	2	4	1
159161466	1	7	4	1
164036406	1	8	4	4
164661760	1	9	4	3
164910883	1	6	4	1
182661349	1	3	5	3
183786853	1	6	5	1
185784605	1	10	5	2
187659797	1	5	5	1
189412078	1	8	5	4
189786524	1	2	5	1
191034666	1	7	5	1
191912457	1	9	5	3
193037809	1	4	5	2
212162684	1	6	6	1
213911464	1	4	6	2
214785700	1	5	6	1
216412612	1	2	6	1
217287610	1	3	6	3
220661245	1	7	6	1
223411846	1	9	6	3
224785821	1	8	6	4
224911987	1	10	6	2
240911620	1	6	7	1
243162489	1	4	7	2
247163136	1	8	7	4
247911561	1	5	7	1
248036474	1	9	7	3
248785605	1	10	7	2
251660714	1	7	7	1
253411494	1	2	7	1
254286290	1	3	7	3
273537606	1	7	8	1
274790754	1	5	8	1
277035625	1	10	8	2
277161760	1	3	8	3
280037552	1	6	8	1
281785821	1	4	8	2
282662482	1	9	8	3
301662092	1	8	9	4
303037809	1	2	9	1
307661440	1	6	9	1
307787338	1	4	9	2
308537586	1	5	9	1
309536555	1	10	9	2
310410822	1	9	9	3
312661325	1	3	9	3
315536284	1	7	9	1
331287252	1	6	10	1
332036771	1	5	10	1
332786242	1	2	10	1
333662638	1	10	10	2
334536379	1	4	10	2
336538275	1	9	10	3
337410779	1	3	10	3
341662000	1	8	10	4
344912571	1	7	10	1
363661725	1	6	11	1
364911771	1	7	11	1
366785758	1	3	11	3
369036911	1	9	11	3
372287703	1	2	11	1
372787031	1	10	11	2
373412799	1	5	11	1
373662676	1	4	11	2
375662697	1	8	11	4
390788286	1	2	12	1
391285846	1	10	12	2
393286036	1	7	12	1
393661367	1	9	12	3
396037170	1	3	12	3
396162902	1	5	12	1
396788226	1	4	12	2
402787614	1	8	12	4
403910839	1	6	12	1
424037629	1	2	13	1
424409950	1	5	13	1
425286727	1	6	13	1
428035902	1	7	13	1
429662071	1	8	13	4
430162071	1	10	13	2
431662551	1	4	13	2
433287013	1	9	13	3
435662543	1	3	13	3
454287177	1	7	14	1
456161433	1	8	14	4
456287542	1	9	14	3
458661245	1	5	14	1
459412666	1	10	14	2
460161771	1	2	14	1
460537915	1	4	14	2
463412770	1	6	14	1
464661490	1	3	14	3
482661502	1	9	15	3
482911651	1	6	15	1
483162007	1	4	15	2
486284885	1	2	15	1
488787029	1	5	15	1
490911774	1	10	15	2
491911619	1	7	15	1
493288099	1	8	15	4
493661462	1	3	15	3
512287614	1	10	16	2
512410896	1	5	16	1
513662699	1	3	16	3
517786623	1	8	16	4
519285991	1	2	16	1
521784881	1	6	16	1
522660963	1	4	16	2
524287663	1	7	16	1
525786431	1	9	16	3
541162572	1	9	17	3
541536772	1	2	17	1
542036567	1	6	17	1
544036626	1	10	17	2
548162964	1	5	17	1
550161771	1	4	17	2
550661771	1	8	17	4
551785757	1	3	17	3
556036440	1	7	17	1
572285782	1	9	18	3
573537352	1	2	18	1
573787490	1	10	18	2
573911511	1	7	18	1
574037732	1	3	18	3
578535931	1	6	18	1
583285844	1	8	18	4
584286795	1	5	18	1
585411100	1	4	18	2
601410962	1	9	19	3
601536442	1	6	19	1
605537630	1	3	19	3
606786771	1	5	19	1
608287235	1	8	19	4
609162198	1	2	19	1
610162137	1	10	19	2
610286467	1	7	19	1
610536172	1	4	19	2
640786032	1	10	20	2
642911912	1	3	20	3
643536033	1	5	20	1
644786001	1	6	20	1
645412368	1	2	20	1
645660934	1	9	20	3
645787699	1	7	20	1
668036583	1	3	21	3
670288099	1	7	21	1
670912962	1	6	21	1
671787899	1	2	21	1
673037247	1	5	21	1
674662177	1	8	21	4
674787886	1	4	21	2
674911489	1	10	21	2
675536437	1	9	21	3
690537307	1	4	22	2
691286592	1	7	22	1
692910789	1	5	22	1
694911718	1	8	22	4
697912114	1	2	22	1
699536683	1	3	22	3
702162031	1	9	22	3
704037799	1	6	22	1
704286553	1	10	22	2
722787752	1	2	23	1
724662827	1	7	23	1
725912187	1	6	23	1
726410994	1	8	23	4
728162488	1	3	23	3
728410780	1	10	23	2
733162132	1	5	23	1
736412839	1	9	23	3
750787800	1	6	24	1
757037491	1	4	24	2
757785963	1	5	24	1
758163226	1	7	24	1
761162488	1	8	24	4
761537048	1	10	24	2
762912139	1	9	24	3
763661912	1	3	24	3
764911772	1	2	24	1
781411242	1	6	25	1
783911567	1	3	25	3
784286380	1	9	25	3
784537169	1	7	25	1
788786732	1	5	25	1
790536242	1	4	25	2
793036033	1	10	25	2
812536484	1	4	26	2
813661055	1	2	26	1
818161562	1	9	26	3
820037075	1	7	26	1
820287234	1	6	26	1
821162842	1	5	26	1
821787229	1	3	26	3
825537047	1	8	26	4
825660759	1	10	26	2
842912880	1	2	27	1
848912751	1	5	27	1
849161182	1	7	27	1
852910771	1	9	27	3
853034919	1	10	27	2
853046449	1	8	27	4
853537352	1	4	27	2
853910973	1	6	27	1
854412307	1	3	27	3
874910802	1	8	28	4
876036635	1	4	28	2
876786730	1	3	28	3
877660776	1	10	28	2
880538618	1	2	28	1
883911168	1	5	28	1
884786100	1	7	28	1
884912827	1	6	28	1
885786486	1	9	28	3
902662181	1	4	29	2
903162604	1	3	29	3
903662547	1	8	29	4
908035902	1	6	29	1
908912672	1	7	29	1
909287175	1	10	29	2
912786645	1	2	29	1
914409950	1	5	29	1
915661771	1	9	29	3
934786666	1	5	30	1
934911621	1	8	30	4
936662737	1	2	30	1
936786448	1	6	30	1
940035997	1	10	30	2
940161913	1	3	30	3
941037573	1	9	30	3
941160776	1	7	30	1
941537838	1	4	30	2
962537636	1	10	31	2
965412596	1	4	31	2
965537320	1	5	31	1
967411623	1	8	31	4
968036587	1	7	31	1
970412169	1	3	31	3
974410877	1	2	31	1
974786243	1	6	31	1
975787265	1	9	31	3
1000286056	1	6	32	1
1002786728	1	5	32	1
1004536244	1	10	32	2
1005287319	1	3	32	3
1005298730	1	9	32	3
1005410758	1	7	32	1
1006287319	1	2	32	1
1021909951	1	4	33	2
1026037577	1	9	33	3
1026287234	1	6	33	1
1026910805	1	3	33	3
1027787886	1	2	33	1
1029411436	1	7	33	1
1030912614	1	8	33	4
1032161732	1	5	33	1
1035036622	1	10	33	2
1051662001	1	3	34	3
1057411508	1	2	34	1
1059537617	1	5	34	1
1060036619	1	8	34	4
1061411243	1	4	34	2
1061663100	1	6	34	1
1062287219	1	7	34	1
1063412247	1	10	34	2
1064285974	1	9	34	3
1080534950	1	2	35	1
