time	dest	src	seqn
33976111	1	5	0
34301984	1	2	0
35552941	1	9	0
35849300	1	6	0
36030561	1	4	0
36968051	1	7	0
41092387	1	10	0
41814356	1	8	0
43542849	1	3	0
63202194	1	4	1
63473618	1	2	1
65208722	1	6	1
65772985	1	5	1
66048732	1	8	1
67589725	1	3	1
71935465	1	9	1
74326763	1	10	1
74944904	1	7	1
92520494	1	2	2
93358633	1	5	2
95642482	1	8	2
96936138	1	10	2
97170855	1	4	2
98866779	1	7	2
99511600	1	3	2
103544840	1	9	2
104826153	1	6	2
121967730	1	4	3
123663743	1	7	3
123920513	1	10	3
126001857	1	8	3
126308475	1	3	3
127442280	1	2	3
131287677	1	9	3
131952383	1	5	3
135748028	1	6	3
151186480	1	4	4
151311758	1	5	4
152459280	1	9	4
154279888	1	10	4
156544903	1	6	4
158749302	1	7	4
158980350	1	3	4
162736232	1	8	4
164239155	1	2	4
181358677	1	7	5
182911119	1	2	5
182929324	1	5	5
183763742	1	6	5
185397453	1	10	5
187506067	1	9	5
189608355	1	4	5
191329982	1	8	5
195527225	1	3	5
211702499	1	7	6
214224301	1	6	6
214428031	1	9	6
214905648	1	4	6
215246393	1	3	6
215733679	1	5	6
216457905	1	2	6
223423732	1	8	6
224319240	1	10	6
241318051	1	6	7
242327429	1	5	7
243037839	1	8	7
243464813	1	3	7
244310511	1	9	7
248116115	1	10	7
250546177	1	7	7
254077105	1	4	7
255176987	1	2	7
272276119	1	8	8
273348619	1	2	8
275787990	1	10	8
276066296	1	7	8
276534748	1	3	8
280427426	1	6	8
283686758	1	5	8
283919840	1	9	8
284350253	1	4	8
302334954	1	10	9
302395494	1	2	9
303834674	1	4	9
304911801	1	6	9
305769169	1	3	9
306124302	1	7	9
306421133	1	5	9
307162678	1	9	9
310494334	1	8	9
331381219	1	9	10
333114395	1	2	10
334331729	1	8	10
334771328	1	6	10
339054371	1	10	10
339530660	1	5	10
342648181	1	7	10
343061632	1	4	10
343121592	1	3	10
362303182	1	9	11
364885199	1	8	11
365272517	1	10	11
365456775	1	3	11
365695056	1	7	11
366005703	1	6	11
366015035	1	5	11
370483507	1	4	11
372333057	1	2	11
392619535	1	6	12
392718205	1	5	12
392909900	1	3	12
394052137	1	2	12
397265079	1	7	12
398431986	1	8	12
400881726	1	4	12
402318719	1	9	12
404194392	1	10	12
422115259	1	7	13
428460969	1	5	13
430223682	1	2	13
430599453	1	6	13
430853861	1	8	13
430991267	1	10	13
432144275	1	3	13
433037829	1	9	13
435717882	1	4	13
453958828	1	6	14
454186999	1	7	14
456270557	1	2	14
457389757	1	4	14
457753650	1	3	14
458373117	1	9	14
461663142	1	10	14
462151068	1	8	14
464632512	1	5	14
482296375	1	7	15
485498180	1	6	15
487192432	1	2	15
487738025	1	3	15
488210017	1	10	15
490936632	1	4	15
491679387	1	5	15
492482492	1	9	15
494322611	1	8	15
512380749	1	6	16
