time	dest	src	seqn	hops
31237268	1	6	0	1
32112338	1	7	0	1
33426251	1	2	0	1
34299269	1	5	0	1
34644312	1	4	0	2
37425977	1	3	0	3
41518027	1	10	0	2
44738900	1	8	0	4
45394540	1	9	0	3
62550591	1	2	1	1
65330446	1	9	1	3
66082324	1	5	1	1
69644876	1	4	1	2
71268824	1	8	1	4
72269611	1	7	1	1
73582651	1	3	1	3
74769542	1	10	1	2
74863398	1	6	1	1
91987524	1	4	2	2
93019176	1	8	2	4
95831065	1	6	2	1
97362345	1	10	2	2
97647150	1	3	2	3
101768022	1	5	2	1
104206859	1	2	2	1
105110683	1	9	2	3
105330921	1	7	2	1
122863626	1	2	3	1
123736902	1	4	3	2
124363366	1	10	3	2
125207219	1	6	3	1
129238510	1	7	3	1
129549060	1	3	3	3
131301052	1	5	3	1
132801464	1	9	3	3
133332696	1	8	3	4
152395151	1	9	4	3
154049904	1	7	4	1
154705933	1	10	4	2
154736645	1	5	4	1
156363356	1	3	4	3
156425098	1	2	4	1
157113509	1	8	4	4
160924900	1	6	4	1
162831172	1	4	4	2
182207220	1	3	5	3
186394289	1	2	5	1
186893719	1	7	5	1
187019954	1	4	5	2
191924744	1	8	5	4
192268294	1	5	5	1
192832177	1	10	5	2
193298058	1	9	5	3
194829433	1	6	5	1
211641933	1	5	6	1
211831324	1	4	6	2
212424402	1	3	6	3
215830937	1	10	6	2
217299684	1	9	6	3
218799908	1	8	6	4
219144669	1	7	6	1
223394987	1	2	6	1
225736833	1	6	6	1
241737404	1	7	7	1
243644067	1	8	7	4
243738063	1	2	7	1
246550918	1	6	7	1
247050928	1	3	7	3
247488641	1	4	7	2
248362401	1	5	7	1
252644670	1	9	7	3
254737716	1	10	7	2
271050564	1	4	8	2
272489089	1	2	8	1
272611739	1	8	8	4
275485621	1	5	8	1
275738610	1	7	8	1
277205724	1	6	8	1
278549343	1	10	8	2
280392742	1	9	8	3
284018027	1	3	8	3
301051401	1	8	9	4
301581787	1	2	9	1
302081210	1	7	9	1
303766933	1	6	9	1
306269649	1	10	9	2
306488293	1	9	9	3
307955653	1	5	9	1
309457284	1	4	9	2
311394666	1	3	9	3
332768585	1	10	10	2
334769408	1	4	10	2
334832012	1	5	10	1
335112521	1	3	10	3
336237737	1	6	10	1
339831435	1	8	10	4
342082667	1	2	10	1
342987396	1	9	10	3
345832347	1	7	10	1
363519829	1	3	11	3
366050094	1	5	11	1
367175474	1	10	11	2
368988516	1	9	11	3
370488568	1	6	11	1
370925121	1	7	11	1
371925753	1	2	11	1
373926277	1	4	11	2
375020007	1	8	11	4
393676554	1	9	12	3
395176291	1	2	12	1
396425936	1	7	12	1
397050017	1	4	12	2
398424494	1	3	12	3
399486935	1	10	12	2
399675806	1	5	12	1
401643236	1	6	12	1
402175574	1	8	12	4
422863842	1	5	13	1
423738306	1	6	13	1
423799262	1	10	13	2
429113579	1	8	13	4
430769503	1	2	13	1
431894935	1	4	13	2
432268977	1	7	13	1
433364054	1	9	13	3
433394751	1	3	13	3
455081818	1	8	14	4
455645346	1	9	14	3
455799429	1	3	14	3
459426116	1	6	14	1
460706872	1	4	14	2
461770509	1	2	14	1
462112726	1	7	14	1
464113755	1	5	14	1
464612984	1	10	14	2
481644881	1	6	15	1
485049555	1	5	15	1
486926196	1	9	15	3
489113135	1	2	15	1
