time	dest	src	seqn	hops
34080944	1	5	0	1
34956488	1	2	0	1
35956009	1	6	0	1
37455372	1	7	0	1
37706870	1	9	0	1
37831577	1	3	0	1
38330983	1	10	0	1
39580448	1	4	0	1
44206302	1	8	0	1
61332220	1	6	1	1
62456866	1	7	1	1
63456732	1	9	1	1
64080917	1	2	1	1
65080823	1	5	1	1
66206257	1	3	1	1
67332138	1	10	1	1
67829305	1	8	1	1
72831500	1	4	1	1
91205718	1	8	2	1
92206304	1	4	2	1
92330238	1	3	2	1
93081646	1	2	2	1
93331865	1	5	2	1
94206122	1	7	2	1
94828974	1	10	2	1
99455868	1	6	2	1
103207410	1	9	2	1
120956803	1	4	3	1
122580112	1	8	3	1
125828915	1	10	3	1
127081936	1	9	3	1
128080332	1	2	3	1
131954119	1	5	3	1
133957104	1	3	3	1
134455323	1	6	3	1
134832343	1	7	3	1
151330162	1	5	4	1
152328936	1	7	4	1
156705725	1	8	4	1
159457088	1	4	4	1
162332105	1	3	4	1
163580460	1	9	4	1
164705915	1	10	4	1
164831694	1	2	4	1
165455919	1	6	4	1
183455917	1	3	5	1
185330281	1	9	5	1
185829891	1	7	5	1
186205221	1	6	5	1
188081051	1	5	5	1
188581770	1	10	5	1
190455598	1	2	5	1
193707207	1	8	5	1
193957274	1	4	5	1
212206610	1	7	6	1
215706775	1	9	6	1
216206013	1	10	6	1
216829361	1	6	6	1
216956593	1	4	6	1
217081657	1	2	6	1
217582069	1	5	6	1
218332079	1	3	6	1
221456283	1	8	6	1
242705508	1	10	7	1
243457788	1	6	7	1
246330851	1	5	7	1
246456456	1	3	7	1
247457344	1	9	7	1
248331932	1	8	7	1
251830388	1	4	7	1
255831657	1	2	7	1
255957410	1	7	7	1
271331051	1	3	8	1
272331582	1	5	8	1
274206751	1	2	8	1
275831517	1	6	8	1
277205276	1	10	8	1
280706591	1	4	8	1
281080917	1	7	8	1
283580440	1	8	8	1
283706615	1	9	8	1
301705460	1	3	9	1
302205324	1	8	9	1
302332000	1	2	9	1
302456792	1	9	9	1
303330523	1	4	9	1
306581864	1	7	9	1
309455694	1	10	9	1
310207104	1	6	9	1
313705345	1	5	9	1
330956893	1	6	10	1
332206205	1	9	10	1
333705589	1	10	10	1
333831155	1	2	10	1
336456733	1	5	10	1
340330220	1	4	10	1
340582299	1	8	10	1
342332315	1	7	10	1
343081232	1	3	10	1
364331970	1	8	11	1
365830974	1	2	11	1
366580928	1	7	11	1
368207358	1	3	11	1
369580371	1	5	11	1
370080602	1	6	11	1
372580538	1	9	11	1
374581561	1	10	11	1
375582223	1	4	11	1
394581466	1	6	12	1
394954458	1	8	12	1
395957326	1	5	12	1
401456922	1	10	12	1
401581815	1	2	12	1
402207223	1	7	12	1
402707185	1	3	12	1
404831642	1	4	12	1
406081204	1	9	12	1
420705824	1	4	13	1
424706859	1	2	13	1
425331093	1	3	13	1
425706751	1	6	13	1
428579461	1	8	13	1
428831022	1	5	13	1
432081041	1	10	13	1
433332926	1	9	13	1
434205747	1	7	13	1
452456688	1	6	14	1
453205997	1	10	14	1
453830996	1	9	14	1
456581592	1	7	14	1
456832366	1	2	14	1
459081002	1	3	14	1
459204204	1	5	14	1
460956079	1	8	14	1
465581805	1	4	14	1
482457996	1	10	15	1
482830324	1	8	15	1
483580804	1	6	15	1
487205542	1	4	15	1
487706136	1	3	15	1
487830769	1	2	15	1
488330300	1	7	15	1
494456438	1	9	15	1
495706877	1	5	15	1
513582086	1	2	16	1
514206069	1	10	16	1
516581426	1	8	16	1
517082234	1	3	16	1
518332153	1	6	16	1
520707306	1	4	16	1
524582086	1	5	16	1
525331784	1	9	16	1
525456827	1	7	16	1
543955951	1	9	17	1
548957495	1	7	17	1
549332303	1	2	17	1
552206685	1	8	17	1
553332184	1	10	17	1
553455507	1	5	17	1
553580771	1	6	17	1
553706034	1	4	17	1
554831874	1	3	17	1
572455211	1	3	18	1
573082018	1	8	18	1
576079254	1	4	18	1
576831642	1	2	18	1
577707321	1	7	18	1
578707778	1	6	18	1
579081735	1	5	18	1
580331947	1	10	18	1
584455656	1	9	18	1
601331069	1	8	19	1
605206068	1	2	19	1
605330372	1	7	19	1
606956001	1	9	19	1
609082232	1	3	19	1
609706418	1	6	19	1
610956154	1	10	19	1
611704389	1	4	19	1
615580753	1	5	19	1
632080928	1	4	20	1
637081669	1	5	20	1
637456138	1	3	20	1
637579304	1	2	20	1
639332309	1	9	20	1
640956025	1	6	20	1
642831069	1	8	20	1
643955799	1	10	20	1
645580781	1	7	20	1
662831274	1	6	21	1
663082428	1	4	21	1
663832222	1	8	21	1
669705522	1	2	21	1
670081075	1	3	21	1
673330753	1	5	21	1
674205385	1	10	21	1
674956795	1	7	21	1
676081445	1	9	21	1
694206553	1	9	22	1
694705459	1	7	22	1
694957531	1	3	22	1
696332223	1	6	22	1
697205214	1	8	22	1
698081081	1	4	22	1
701707429	1	10	22	1
702457325	1	5	22	1
705705577	1	2	22	1
721457053	1	6	23	1
723332495	1	7	23	1
726455844	1	9	23	1
727205803	1	4	23	1
729706775	1	3	23	1
732457053	1	2	23	1
733206103	1	10	23	1
733956671	1	8	23	1
735582463	1	5	23	1
751457120	1	3	24	1
752205818	1	5	24	1
