time	dest	src	seqn	hops
30591626	1	6	0	1
33779823	1	2	0	1
34089488	1	5	0	1
34470501	1	4	0	2
37314765	1	3	0	3
41000677	1	10	0	2
41717371	1	7	0	1
44570478	1	8	0	4
45284647	1	9	0	3
62841101	1	2	1	1
63998091	1	7	1	1
65189592	1	9	1	3
65872600	1	5	1	1
69469285	1	4	1	2
71070415	1	8	1	4
73473896	1	3	1	3
74217714	1	6	1	1
74281801	1	10	1	2
91875142	1	4	2	2
92820306	1	8	2	4
95185612	1	6	2	1
96845245	1	10	2	2
97535878	1	3	2	3
97745775	1	2	2	1
101558239	1	5	2	1
104467864	1	7	2	1
105003398	1	9	2	3
123595564	1	4	3	2
123845656	1	10	3	2
126341500	1	7	3	1
129440881	1	3	3	3
130279353	1	6	3	1
131091321	1	5	3	1
132660791	1	9	3	3
133164655	1	8	3	4
134560100	1	2	3	1
152222148	1	9	4	3
153217284	1	2	4	1
154188824	1	10	4	2
154526989	1	5	4	1
155905347	1	6	4	1
156473479	1	3	4	3
156946345	1	8	4	4
158561484	1	7	4	1
162655085	1	4	4	2
182810100	1	5	5	1
185155552	1	7	5	1
185313259	1	10	5	2
186560100	1	6	5	1
186778849	1	2	5	1
188601236	1	8	5	4
188911396	1	3	5	3
192629089	1	9	5	3
193156866	1	4	5	2
211529305	1	7	6	1
213124030	1	6	6	1
214001745	1	4	6	2
216976562	1	8	6	4
219995739	1	5	6	1
220940961	1	9	6	3
222183271	1	2	6	1
224219639	1	10	6	2
225472822	1	3	6	3
242098355	1	9	7	3
242445872	1	8	7	4
243028858	1	5	7	1
243283064	1	4	7	2
245528658	1	6	7	1
245878463	1	3	7	3
248031868	1	10	7	2
255248983	1	7	7	1
255497553	1	2	7	1
273654822	1	2	8	1
273967438	1	5	8	1
275192205	1	3	8	3
275688583	1	10	8	2
277159650	1	9	8	3
279842848	1	6	8	1
280372887	1	7	8	1
281845493	1	4	8	2
302250618	1	10	9	2
302716350	1	2	9	1
304591197	1	5	9	1
305842743	1	7	9	1
306378736	1	9	9	3
307844341	1	4	9	2
310975798	1	8	9	4
310997486	1	6	9	1
312348993	1	3	9	3
331133524	1	8	10	4
333408540	1	3	10	3
334595590	1	4	10	2
335061554	1	6	10	1
335842335	1	5	10	1
338879052	1	9	10	3
338969522	1	10	10	2
341716991	1	7	10	1
345623702	1	2	10	1
362966961	1	6	11	1
363124047	1	10	11	2
363435132	1	2	11	1
363533557	1	9	11	3
365320988	1	8	11	4
365934543	1	7	11	1
368316036	1	3	11	3
