time	dest	src	seqn
30563088	1	6	0
33751036	1	2	0
34037167	1	5	0
34397253	1	4	0
37184603	1	3	0
40920602	1	10	0
41681954	1	7	0
44393362	1	8	0
45161748	1	9	0
62798154	1	2	1
63955149	1	7	1
65083262	1	9	1
65834375	1	5	1
69381583	1	4	1
70916514	1	8	1
73356057	1	3	1
74154978	1	10	1
74172464	1	6	1
91740958	1	4	2
92659230	1	8	2
95156839	1	6	2
96764353	1	10	2
97403264	1	3	2
97719699	1	2	2
101505918	1	5	2
104439478	1	7	2
104880497	1	9	2
123475333	1	4	3
123748728	1	10	3
126298853	1	7	3
129324807	1	3	3
130250589	1	6	3
131053123	1	5	3
132552012	1	9	3
132994594	1	8	3
134516906	1	2	3
152099248	1	9	4
153188538	1	2	4
154108102	1	10	4
154474757	1	5	4
155852773	1	6	4
156122012	1	3	4
156799525	1	8	4
158533228	1	7	4
162584708	1	4	4
182771964	1	5	5
185127024	1	7	5
185225603	1	10	5
186524316	1	6	5
186735654	1	2	5
188447673	1	8	5
188793557	1	3	5
192520762	1	9	5
193069083	1	4	5
211486425	1	7	6
213071612	1	6	6
213928458	1	4	6
216815480	1	8	6
219943418	1	5	6
220817997	1	9	6
222157199	1	2	6
224146876	1	10	6
225340762	1	3	6
241989512	1	9	7
242275798	1	8	7
242990714	1	5	7
243162879	1	4	7
245493066	1	6	7
245762307	1	3	7
247944356	1	10	7
255220728	1	7	7
255454406	1	2	7
270705775	1	8	8
273626038	1	2	8
273912168	1	5	8
275059600	1	3	8
275615626	1	10	8
277036747	1	9	8
279790271	1	6	8
280330103	1	7	8
281772208	1	4	8
302163103	1	10	9
302673245	1	2	9
304560316	1	5	9
305814478	1	7	9
306262660	1	9	9
307756583	1	4	9
310752980	1	8	9
310961816	1	6	9
312231146	1	3	9
330963450	1	8	10
333278502	1	3	10
334515255	1	4	10
335009175	1	6	10
335794843	1	5	10
338755651	1	9	10
338882005	1	10	10
341674005	1	7	10
345594851	1	2	10
362930806	1	6	11
363053278	1	10	11
363392144	1	2	11
363427164	1	9	11
365143427	1	8	11
365908380	1	7	11
368200047	1	3	11
369404218	1	5	11
373686712	1	4	11
392388639	1	5	12
393063689	1	2	12
395100803	1	10	12
396733917	1	4	12
