time	dest	src	seqn
33575348	1	2	0
34150528	1	5	0
34795863	1	7	0
34962870	1	4	0
37060427	1	3	0
41288317	1	10	0
44216276	1	8	0
44447909	1	6	0
45744711	1	9	0
62622554	1	2	1
65432331	1	6	1
65666226	1	9	1
65947734	1	5	1
66780239	1	7	1
69947200	1	4	1
70739428	1	8	1
73231882	1	3	1
74522693	1	10	1
91139614	1	7	2
92306576	1	4	2
92482143	1	8	2
94791706	1	6	2
97132068	1	10	2
97279178	1	3	2
97544010	1	2	2
101619277	1	5	2
105463461	1	9	2
124040996	1	4	3
124116443	1	10	3
125873989	1	7	3
129200632	1	3	3
130526036	1	6	3
131166482	1	5	3
132817507	1	8	3
133134976	1	9	3
134341217	1	2	3
152682211	1	9	4
153983410	1	7	4
154475818	1	10	4
154588116	1	5	4
155997837	1	3	4
156535909	1	2	4
156622439	1	8	4
163119786	1	6	4
163634700	1	4	4
181210193	1	10	5
182885323	1	5	5
184494076	1	4	5
188270632	1	8	5
193103725	1	9	5
193520284	1	2	5
194467739	1	7	5
194979160	1	6	5
195216587	1	3	5
213728496	1	4	6
213879704	1	2	6
215638132	1	3	6
216327115	1	7	6
216638393	1	8	6
218319568	1	10	6
220056777	1	5	6
220213536	1	6	6
221400961	1	9	6
241170865	1	7	7
242098711	1	8	7
242572475	1	9	7
242614079	1	2	7
243104073	1	5	7
244935337	1	3	7
248803943	1	10	7
249822910	1	6	7
252337826	1	4	7
270528688	1	8	8
271723408	1	2	8
273807286	1	6	8
274025527	1	5	8
275155285	1	7	8
277619711	1	9	8
278322200	1	4	8
282106971	1	3	8
285663318	1	10	8
301514686	1	7	9
301822732	1	5	9
302166661	1	6	9
302897693	1	10	9
303154087	1	3	9
304541225	1	9	9
304681575	1	4	9
310575893	1	8	9
312067159	1	2	9
330786364	1	8	10
330901188	1	6	10
333494430	1	5	10
335301686	1	2	10
338075785	1	3	10
339338616	1	9	10
344252330	1	4	10
345249142	1	7	10
345507221	1	10	10
362416103	1	4	11
362491596	1	10	11
363206254	1	6	11
364010128	1	9	11
364966341	1	8	11
369041635	1	5	11
370358517	1	7	11
370911062	1	2	11
372872990	1	3	11
394354313	1	6	12
395842938	1	7	12
397851059	1	10	12
398544535	1	3	12
399489581	1	8	12
401895436	1	2	12
403557364	1	9	12
404525478	1	4	12
