time	dest	src	seqn	hops
33622270	1	2	0	1
34185415	1	5	0	1
34842681	1	7	0	1
35123543	1	4	0	2
37185877	1	3	0	3
41371512	1	10	0	2
44373281	1	8	0	4
44497194	1	6	0	1
45872371	1	9	0	3
62654857	1	2	1	1
65467330	1	6	1	1
65779720	1	9	1	3
65997216	1	5	1	1
66810422	1	7	1	1
70028498	1	4	1	2
70901714	1	8	1	4
73340260	1	3	1	3
74591885	1	10	1	2
91184012	1	7	2	1
92404202	1	4	2	2
92622952	1	8	2	4
94841101	1	6	2	1
97215499	1	10	2	2
97404537	1	3	2	3
97590888	1	2	2	1
101654213	1	5	2	1
105591568	1	9	2	3
124467638	1	10	3	2
124497660	1	4	3	2
125904192	1	7	3	1
129309118	1	3	3	3
130560920	1	6	3	1
131215497	1	5	3	1
132965426	1	8	3	4
133248282	1	9	3	3
134373607	1	2	3	1
152809810	1	9	4	3
154027798	1	7	4	1
154559120	1	10	4	2
154622907	1	5	4	1
156123348	1	3	4	3
156561109	1	2	4	1
156903667	1	8	4	4
163154707	1	6	4	1
163715958	1	4	4	2
181279389	1	10	5	2
182934715	1	5	5	1
184592203	1	4	5	2
188559246	1	8	5	4
193217077	1	9	5	3
193559852	1	2	5	1
194497812	1	7	5	1
195028587	1	6	5	1
195339214	1	3	5	3
213809664	1	4	6	2
213905182	1	2	6	1
215747310	1	3	6	3
216371518	1	7	6	1
216809040	1	8	6	4
218402799	1	10	6	2
220091714	1	5	6	1
220248418	1	6	6	1
221529010	1	9	6	3
241215305	1	7	7	1
242246551	1	8	7	4
242686098	1	2	7	1
242716123	1	9	7	3
243153462	1	5	7	1
245060470	1	3	7	3
248873135	1	10	7	2
249872336	1	6	7	1
252435891	1	4	7	2
270685749	1	8	8	4
271748544	1	2	8	1
273841991	1	6	8	1
274060289	1	5	8	1
275185464	1	7	8	1
277777934	1	9	8	3
278403667	1	4	8	2
282217812	1	3	8	3
285746571	1	10	8	2
301559013	1	7	9	1
301872212	1	5	9	1
302216096	1	6	9	1
302967075	1	10	9	2
303279512	1	3	9	3
304654565	1	9	9	3
304779789	1	4	9	2
310714155	1	8	9	4
312092294	1	2	9	1
330934171	1	8	10	4
330965647	1	6	10	1
333529192	1	5	10	1
335341213	1	2	10	1
338184790	1	3	10	3
339464304	1	9	10	3
344340735	1	4	10	2
345279286	1	7	10	1
345590513	1	10	10	2
362497462	1	4	11	2
362561002	1	10	11	2
363248484	1	6	11	1
364123755	1	9	11	3
365123463	1	8	11	4
369091044	1	5	11	1
370403041	1	7	11	1
370936584	1	2	11	1
372998528	1	3	11	3
394403550	1	6	12	1
395873116	1	7	12	1
397934967	1	10	12	2
398653019	1	3	12	3
399651804	1	8	12	4
401935308	1	2	12	1
403685535	1	9	12	3
404623688	1	4	12	2
405498117	1	5	12	1
421217283	1	3	13	3
421654691	1	10	13	2
424091210	1	4	13	2
425623417	1	6	13	1
426214502	1	9	13	3
429280212	1	2	13	1
431746634	1	7	13	1
432373042	1	8	13	4
435809865	1	5	13	1
451621761	1	3	14	3
453686046	1	6	14	1
456715786	1	8	14	4
457401808	1	9	14	3
458966752	1	5	14	1
461028820	1	2	14	1
461590512	1	7	14	1
462777982	1	10	14	2
462967484	1	4	14	2
481248400	1	10	15	2
483591084	1	6	15	1
486529950	1	8	15	4
488185054	1	4	15	2
492936028	1	3	15	3
493560935	1	9	15	3
493591213	1	7	15	1
494028538	1	5	15	1
494124084	1	2	15	1
511620554	1	9	16	3
511811251	1	4	16	2
513126055	1	3	16	3
513217079	1	8	16	4
513622912	1	2	16	1
514935974	1	5	16	1
515934353	1	7	16	1
518311234	1	6	16	1
519342349	1	10	16	2
541809193	1	9	17	3
543154687	1	3	17	3
547654221	1	7	17	1
547965513	1	10	17	2
548747364	1	5	17	1
549467834	1	2	17	1
553839429	1	8	17	4
554778819	1	4	17	2
571716662	1	2	18	1
572904983	1	6	18	1
573404315	1	5	18	1
573996761	1	8	18	4
578059296	1	3	18	3
580935907	1	10	18	2
581154876	1	4	18	2
584777977	1	7	18	1
585683054	1	9	18	3
600873436	1	3	19	3
602373395	1	10	19	2
602872449	1	4	19	2
605436061	1	8	19	4
608248062	1	7	19	1
609965990	1	5	19	1
611778710	1	6	19	1
612311260	1	2	19	1
614903107	1	9	19	3
631998543	1	6	20	1
633309962	1	2	20	1
634029917	1	10	20	2
634341684	1	7	20	1
640216785	1	8	20	4
641373000	1	5	20	1
642527946	1	3	20	3
643526804	1	9	20	3
643998474	1	4	20	2
661965397	1	7	21	1
665655272	1	2	21	1
666185911	1	8	21	4
667560940	1	3	21	3
668496639	1	9	21	3
668622411	1	6	21	1
668684871	1	5	21	1
673153539	1	10	21	2
675967416	1	4	21	2
692623469	1	10	22	2
694404225	1	2	22	1
697559272	1	3	22	3
697653115	1	4	22	2
699592297	1	6	22	1
700873003	1	9	22	3
701777916	1	8	22	4
704841822	1	5	22	1
704935527	1	7	22	1
722748042	1	8	23	4
728623116	1	9	23	3
728904688	1	3	23	3
729497181	1	10	23	2
730966086	1	6	23	1
731186066	1	4	23	2
731499084	1	2	23	1
731903614	1	5	23	1
734309328	1	7	23	1
752686260	1	6	24	1
752811165	1	5	24	1
753997570	1	2	24	1
754029366	1	7	24	1
756342043	1	8	24	4
757652987	1	3	24	3
762714304	1	9	24	3
764153736	1	4	24	2
764717251	1	10	24	2
782152889	1	7	25	1
784059328	1	8	25	4
786526997	1	4	25	2
789279313	1	5	25	1
790340611	1	10	25	2
791748430	1	3	25	3
791842834	1	2	25	1
792809936	1	6	25	1
796184261	1	9	25	3
812622967	1	7	26	1
813247525	1	4	26	2
820279983	1	6	26	1
820748499	1	8	26	4
823246767	1	3	26	3
824091725	1	2	26	1
824310970	1	10	26	2
825841118	1	5	26	1
826060527	1	9	26	3
842092185	1	3	27	3
847248116	1	5	27	1
847496793	1	7	27	1
849278016	1	9	27	3
850686584	1	2	27	1
851153712	1	6	27	1
851370554	1	4	27	2
852776929	1	8	27	4
855684265	1	10	27	2
870995554	1	8	28	4
871373606	1	6	28	1
872373349	1	3	28	3
873716709	1	7	28	1
874685412	1	2	28	1
878404751	1	10	28	2
879901804	1	9	28	3
881841181	1	4	28	2
883559865	1	5	28	1
902934297	1	2	29	1
904094395	1	6	29	1
904185978	1	8	29	4
908842252	1	9	29	3
911653490	1	5	29	1
913309330	1	10	29	2
913967156	1	3	29	3
914371637	1	7	29	1
914842497	1	4	29	2
932527978	1	4	30	2
936372240	1	3	30	3
939373598	1	5	30	1
941216349	1	10	30	2
941778713	1	7	30	1
942434964	1	8	30	4
944433180	1	6	30	1
945122411	1	2	30	1
946154289	1	9	30	3
962685962	1	3	31	3
964904121	1	2	31	1
965028617	1	10	31	2
968716174	1	6	31	1
972060860	1	4	31	2
973311030	1	9	31	3
974529400	1	5	31	1
974651867	1	8	31	4
975090416	1	7	31	1
997151870	1	8	32	4
997841017	1	3	32	3
999247466	1	7	32	1
1002061042	1	6	32	1
1002496672	1	4	32	2
1003372915	1	2	32	1
1004373099	1	9	32	3
1004967416	1	5	32	1
1005685028	1	10	32	2
1022217830	1	2	33	1
1024841016	1	5	33	1
1028215719	1	8	33	4
1028309140	1	7	33	1
1030184964	1	6	33	1
1030904744	1	3	33	3
1032276806	1	10	33	2
1032341205	1	9	33	3
1054810026	1	3	34	3
1055998097	1	7	34	1
1056061030	1	5	34	1
1056653085	1	9	34	3
1060685939	1	10	34	2
1062215446	1	8	34	4
1062466726	1	2	34	1
1063654848	1	6	34	1
1065965338	1	4	34	2
1083059785	1	10	35	2
1084029809	1	8	35	4
1085279538	1	9	35	3
1086061523	1	2	35	1
1089623469	1	3	35	3
1090998761	1	4	35	2
1092684865	1	5	35	1
1092871600	1	7	35	1
1095528678	1	6	35	1
1111277954	1	3	36	3
1115685543	1	8	36	4
1116091687	1	7	36	1
1122779692	1	10	36	2
1124060095	1	2	36	1
1124748602	1	6	36	1
1125246789	1	9	36	3
1146342356	1	6	37	1
1147903087	1	10	37	2
1148842156	1	3	37	3
1149026805	1	8	37	4
1149715416	1	7	37	1
1151717386	1	4	37	2
1152405273	1	2	37	1
1153716835	1	9	37	3
1154872366	1	5	37	1
1170685475	1	7	38	1
1172373402	1	10	38	2
1175403049	1	4	38	2
1178466665	1	9	38	3
1180154166	1	2	38	1
1180342392	1	5	38	1
1180497571	1	8	38	4
1181716214	1	6	38	1
1185246798	1	3	38	3
1202936136	1	4	39	2
1204059196	1	7	39	1
1207559790	1	6	39	1
1209216310	1	5	39	1
1209934399	1	9	39	3
1210246770	1	10	39	2
1211249085	1	2	39	1
1212934268	1	8	39	4
1214558055	1	3	39	3
1232028755	1	9	40	3
1232091624	1	2	40	1
1232467281	1	10	40	2
1234715584	1	3	40	3
1239029857	1	6	40	1
1239716818	1	8	40	4
1241371672	1	4	40	2
1243779285	1	7	40	1
1244436126	1	5	40	1
1261528962	1	10	41	2
1265654937	1	4	41	2
1265779849	1	3	41	3
1268685471	1	8	41	4
1269903479	1	6	41	1
1273841344	1	2	41	1
1273903022	1	7	41	1
1274059869	1	5	41	1
1276183116	1	9	41	3
1291123603	1	6	42	1
1293684677	1	3	42	3
1293902915	1	7	42	1
1299029848	1	5	42	1
1299592415	1	9	42	3
1301277918	1	8	42	4
1301840554	1	4	42	2
1305436584	1	2	42	1
1305840488	1	10	42	2
1323435309	1	2	43	1
1323560447	1	7	43	1
1326997570	1	10	43	2
1328903715	1	9	43	3
1329747338	1	6	43	1
1331340512	1	8	43	4
1332403615	1	5	43	1
1333498467	1	3	43	3
1333873666	1	4	43	2
1353123348	1	5	44	1
1353717416	1	6	44	1
1354121602	1	7	44	1
1355059231	1	10	44	2
1357780209	1	2	44	1
1358248105	1	8	44	4
1362152950	1	3	44	3
1362809301	1	4	44	2
1363061005	1	9	44	3
1382653661	1	4	45	2
1385839429	1	8	45	4
1386811041	1	6	45	1
1387529181	1	2	45	1
1387966321	1	10	45	2
1388528960	1	7	45	1
1388717156	1	3	45	3
1389122969	1	9	45	3
1391247364	1	5	45	1
1410624022	1	2	46	1
1413029873	1	9	46	3
1413559261	1	8	46	4
1418620683	1	6	46	1
1419122422	1	3	46	3
1420778014	1	10	46	2
1423840388	1	7	46	1
1424277944	1	4	46	2
1424717214	1	5	46	1
1442403819	1	6	47	1
1443591042	1	5	47	1
1445997570	1	7	47	1
1446435940	1	3	47	3
1448841721	1	9	47	3
1451811233	1	4	47	2
1454154874	1	2	47	1
1454276929	1	8	47	4
1455434964	1	10	47	2
1471967709	1	2	48	1
1472089429	1	6	48	1
1478059227	1	7	48	1
1478590481	1	3	48	3
1478810840	1	5	48	1
1480246708	1	4	48	2
1482276929	1	8	48	4
1483498435	1	9	48	3
1484996671	1	10	48	2
1501216796	1	2	49	1
1502654739	1	3	49	3
1503655334	1	6	49	1
1506495558	1	8	49	4
1510403714	1	10	49	2
1512060468	1	9	49	3
1512998464	1	7	49	1
