time	dest	src	seqn	hops
33848541	1	5	0	1
35224623	1	4	0	2
35348541	1	2	0	1
36100039	1	6	0	1
38724904	1	10	0	2
41849487	1	9	0	3
44100303	1	3	0	3
45351434	1	8	0	4
45600325	1	7	0	1
63348480	1	2	1	1
65224697	1	5	1	1
65351503	1	6	1	1
68225838	1	3	1	3
70224697	1	4	1	2
70974556	1	7	1	1
72350042	1	10	1	2
72726435	1	8	1	4
75975328	1	9	1	3
92350388	1	7	2	1
92601461	1	4	2	2
93101560	1	5	2	1
93726435	1	8	2	4
95850171	1	9	2	3
98351405	1	2	2	1
100099556	1	3	2	3
104601461	1	6	2	1
104849558	1	10	2	2
124226292	1	4	3	2
126975432	1	3	3	3
127475330	1	10	3	2
131726425	1	5	3	1
132476499	1	7	3	1
133976152	1	8	3	4
134976435	1	9	3	3
135100838	1	2	3	1
135601966	1	6	3	1
151100297	1	5	4	1
152850228	1	3	4	3
153724903	1	2	4	1
154476477	1	10	4	2
156601461	1	6	4	1
163600214	1	9	4	3
163724622	1	4	4	2
164850133	1	8	4	4
165473417	1	7	4	1
184975840	1	10	5	2
185975154	1	6	5	1
187098482	1	7	5	1
187350432	1	2	5	1
187851392	1	5	5	1
188225411	1	8	5	4
189601227	1	3	5	3
192225326	1	9	5	3
193850917	1	4	5	2
214726461	1	4	6	2
214974717	1	5	6	1
215975107	1	10	6	2
219351435	1	7	6	1
220350848	1	6	6	1
221725672	1	8	6	4
223851223	1	9	6	3
224599488	1	3	6	3
225976502	1	2	6	1
241975672	1	7	7	1
243975848	1	4	7	2
244226498	1	2	7	1
247473542	1	5	7	1
247850388	1	9	7	3
249475326	1	8	7	4
251474691	1	6	7	1
251973480	1	3	7	3
254851154	1	10	7	2
274229786	1	2	8	1
274349786	1	5	8	1
276851352	1	7	8	1
276975043	1	3	8	3
278600673	1	10	8	2
282601966	1	4	8	2
283226212	1	9	8	3
302725315	1	9	9	3
303473480	1	8	9	4
303725848	1	6	9	1
304223480	1	3	9	3
306351480	1	10	9	2
309975432	1	4	9	2
312475793	1	7	9	1
315100980	1	5	9	1
316226437	1	2	9	1
331976376	1	8	10	4
332850972	1	10	10	2
333973632	1	2	10	1
335351684	1	4	10	2
336727040	1	7	10	1
337101309	1	9	10	3
337850457	1	6	10	1
338975541	1	3	10	3
345350611	1	5	10	1
362599914	1	8	11	4
364725468	1	9	11	3
366100520	1	6	11	1
366225544	1	3	11	3
369600193	1	7	11	1
372851165	1	2	11	1
373475531	1	5	11	1
375850588	1	10	11	2
392600479	1	6	12	1
392849916	1	10	12	2
393100479	1	7	12	1
396102090	1	2	12	1
396226496	1	5	12	1
401725435	1	8	12	4
403475726	1	9	12	3
403850816	1	3	12	3
404475604	1	4	12	2
421976588	1	8	13	4
425351681	1	9	13	3
427475455	1	4	13	2
428225506	1	10	13	2
430100378	1	5	13	1
430223635	1	3	13	3
431601776	1	2	13	1
433226651	1	7	13	1
434226066	1	6	13	1
453725382	1	10	14	2
453851593	1	6	14	1
454224732	1	9	14	3
454851713	1	2	14	1
455475551	1	8	14	4
455848763	1	5	14	1
456348635	1	3	14	3
458350240	1	7	14	1
464725382	1	4	14	2
484226139	1	4	15	2
485850402	1	10	15	2
488101502	1	8	15	4
488849914	1	5	15	1
491102117	1	2	15	1
493726427	1	9	15	3
495351492	1	6	15	1
495473632	1	7	15	1
495976378	1	3	15	3
516975379	1	9	16	3
517352023	1	2	16	1
518852103	1	5	16	1
518973699	1	8	16	4
519101305	1	7	16	1
523099798	1	4	16	2
524851652	1	10	16	2
525351320	1	3	16	3
542475929	1	5	17	1
543973570	1	3	17	3
547474914	1	8	17	4
547848570	1	7	17	1
548101621	1	2	17	1
548351007	1	4	17	2
551976059	1	6	17	1
552223697	1	10	17	2
553600194	1	9	17	3
572850970	1	9	18	3
575099641	1	7	18	1
575225938	1	6	18	1
575351930	1	4	18	2
578850826	1	10	18	2
579101306	1	3	18	3
585476762	1	5	18	1
601973632	1	3	19	3
602473570	1	9	19	3
604225726	1	7	19	1
606975193	1	8	19	4
608225541	1	5	19	1
610223764	1	2	19	1
610850992	1	4	19	2
611227052	1	6	19	1
611351777	1	10	19	2
631850500	1	5	20	1
632475393	1	8	20	4
632725468	1	7	20	1
636224777	1	6	20	1
639475056	1	2	20	1
644475984	1	10	20	2
644975586	1	4	20	2
660976545	1	6	21	1
663975479	1	2	21	1
670348572	1	10	21	2
671351030	1	4	21	2
672725528	1	3	21	3
673724913	1	5	21	1
674475884	1	9	21	3
674976350	1	8	21	4
675600459	1	7	21	1
691976139	1	6	22	1
692976545	1	4	22	2
694725545	1	7	22	1
696476490	1	2	22	1
698850521	1	8	22	4
698976559	1	3	22	3
701101478	1	10	22	2
703226083	1	5	22	1
706100258	1	9	22	3
723099844	1	5	23	1
723350304	1	7	23	1
728725298	1	3	23	3
732601347	1	9	23	3
732973632	1	2	23	1
734350543	1	10	23	2
734602116	1	4	23	2
734724708	1	6	23	1
735101613	1	8	23	4
756474873	1	10	24	2
758223570	1	7	24	1
758600479	1	9	24	3
758976004	1	6	24	1
760598632	1	3	24	3
763227038	1	5	24	1
765351975	1	8	24	4
765976779	1	2	24	1
784474777	1	7	25	1
787850998	1	5	25	1
788474778	1	3	25	3
790973570	1	9	25	3
791848765	1	4	25	2
792723765	1	2	25	1
793600305	1	10	25	2
794099914	1	6	25	1
795600259	1	8	25	4
813474572	1	4	26	2
817725430	1	8	26	4
818350056	1	2	26	1
818725295	1	9	26	3
818851615	1	5	26	1
819098632	1	7	26	1
821476478	1	10	26	2
822598570	1	3	26	3
825101545	1	6	26	1
843975518	1	2	27	1
844976438	1	8	27	4
845223572	1	10	27	2
848099741	1	6	27	1
851225415	1	5	27	1
851975579	1	7	27	1
852850970	1	9	27	3
854100193	1	3	27	3
854351007	1	4	27	2
872851498	1	3	28	3
873723570	1	8	28	4
876976483	1	6	28	1
877350837	1	4	28	2
877475931	1	2	28	1
878350385	1	10	28	2
884099913	1	5	28	1
884351438	1	7	28	1
886223574	1	9	28	3
904351691	1	8	29	4
909475456	1	6	29	1
912226367	1	10	29	2
914601428	1	5	29	1
915350978	1	9	29	3
915852159	1	2	29	1
916100276	1	7	29	1
933350257	1	7	30	1
933475947	1	10	30	2
933974641	1	9	30	3
935601916	1	5	30	1
936225059	1	4	30	2
938598765	1	2	30	1
941100946	1	6	30	1
963850929	1	2	31	1
967224788	1	8	31	4
970350194	1	7	31	1
971725847	1	3	31	3
972225542	1	5	31	1
972475391	1	6	31	1
973101629	1	10	31	2
974476378	1	9	31	3
974976652	1	4	31	2
991350425	1	7	32	1
992973571	1	8	32	4
994602055	1	4	32	2
995600610	1	3	32	3
998098577	1	10	32	2
998976308	1	9	32	3
1001224851	1	2	32	1
1002226704	1	5	32	1
1022723766	1	7	33	1
1026975482	1	9	33	3
1027974873	1	4	33	2
1029474710	1	3	33	3
1029851025	1	5	33	1
1030351569	1	10	33	2
1031851140	1	2	33	1
1032600545	1	6	33	1
1032725587	1	8	33	4
1052976687	1	6	34	1
1054851976	1	7	34	1
1057350257	1	3	34	3
1059100481	1	10	34	2
1063351629	1	5	34	1
1063726444	1	8	34	4
1063974914	1	2	34	1
1066600532	1	9	34	3
1067225080	1	4	34	2
1087850974	1	7	35	1
1090226438	1	6	35	1
1091100317	1	4	35	2
1091475542	1	3	35	3
1091851386	1	10	35	2
1092350291	1	9	35	3
1092726914	1	8	35	4
1093726616	1	2	35	1
1094475413	1	5	35	1
1111350057	1	6	36	1
1115475836	1	2	36	1
1116225846	1	7	36	1
1116351567	1	3	36	3
1121351483	1	8	36	4
1122225480	1	9	36	3
1122726480	1	10	36	2
1144100378	1	8	37	4
1144225194	1	7	37	1
1146475259	1	9	37	3
1148725611	1	2	37	1
1148849915	1	5	37	1
1149976170	1	6	37	1
1151851568	1	4	37	2
1155351692	1	3	37	3
1156100880	1	10	37	2
1173977057	1	6	38	1
1175600419	1	4	38	2
1179225057	1	7	38	1
1180476520	1	3	38	3
1183099754	1	2	38	1
1183725544	1	10	38	2
1183977101	1	5	38	1
1184849851	1	9	38	3
1186225482	1	8	38	4
1202225480	1	3	39	3
1204476569	1	10	39	2
1205227057	1	6	39	1
1206725457	1	9	39	3
1210475939	1	4	39	2
1213225542	1	8	39	4
1213600992	1	5	39	1
1214351776	1	2	39	1
1214600587	1	7	39	1
1231976500	1	2	40	1
1232476379	1	10	40	2
1235351713	1	9	40	3
1236726591	1	7	40	1
1236975585	1	6	40	1
1238601613	1	5	40	1
1239351041	1	3	40	3
1239975241	1	8	40	4
1246099713	1	4	40	2
1263601776	1	2	41	1
1268723695	1	7	41	1
1270475193	1	8	41	4
1271975542	1	5	41	1
1273101062	1	4	41	2
1273849777	1	3	41	3
1274101478	1	6	41	1
1275350367	1	9	41	3
1275974591	1	10	41	2
1291601918	1	3	42	3
1292476588	1	9	42	3
1292726547	1	5	42	1
1294348765	1	2	42	1
1298598699	1	8	42	4
1299476545	1	6	42	1
1300475542	1	10	42	2
1303726588	1	7	42	1
1305476502	1	4	42	2
1322225726	1	6	43	1
1322723570	1	2	43	1
1328223699	1	8	43	4
1330476588	1	9	43	3
1331975541	1	4	43	2
1332475255	1	7	43	1
1333099642	1	10	43	2
1333473570	1	3	43	3
1334099913	1	5	43	1
1351976776	1	2	44	1
1353224914	1	5	44	1
1358851574	1	9	44	3
1359723576	1	10	44	2
1361350878	1	7	44	1
1362475290	1	3	44	3
1363226304	1	8	44	4
1363975366	1	4	44	2
1365600872	1	6	44	1
1381974788	1	9	45	3
1387100585	1	8	45	4
1387226306	1	3	45	3
1387601543	1	2	45	1
1388352100	1	5	45	1
1392975610	1	4	45	2
1394727100	1	7	45	1
1394850460	1	10	45	2
1415100541	1	9	46	3
1416225568	1	10	46	2
1417726961	1	8	46	4
1417976595	1	6	46	1
1418599651	1	3	46	3
1420725541	1	4	46	2
1423975610	1	5	46	1
1424226776	1	2	46	1
1443601753	1	8	47	4
1444100421	1	3	47	3
1444602116	1	4	47	2
1445101566	1	10	47	2
1449476121	1	6	47	1
1452851691	1	2	47	1
1454348765	1	7	47	1
1471975844	1	9	48	3
1472975928	1	5	48	1
1475851070	1	4	48	2
1479476619	1	2	48	1
1482225380	1	3	48	3
1483724788	1	7	48	1
1483851158	1	10	48	2
1483862567	1	8	48	4
1485100522	1	6	48	1
1502976438	1	3	49	3
1504224914	1	2	49	1
1504974776	1	7	49	1
1505225301	1	5	49	1
1506850219	1	8	49	4
1509101306	1	9	49	3
1509976713	1	6	49	1
1511474713	1	10	49	2
1511974674	1	4	49	2
1533348634	1	3	50	3
1534100544	1	10	50	2
1534600879	1	7	50	1
1540351100	1	4	50	2
1540601060	1	6	50	1
1541601545	1	8	50	4
1541849915	1	2	50	1
1542726491	1	5	50	1
1543100378	1	9	50	3
1564601714	1	5	51	1
1567225497	1	10	51	2
1567849788	1	3	51	3
1568475454	1	7	51	1
1569223628	1	9	51	3
1570475551	1	2	51	1
1570974691	1	8	51	4
1572600057	1	6	51	1
1573727052	1	4	51	2
1591475554	1	10	52	2
1593225440	1	9	52	3
1593851447	1	7	52	1
