time	dest	src	seqn	hops
31519920	1	6	0	1
34143574	1	5	0	1
35022048	1	4	0	2
37776308	1	3	0	3
38522947	1	10	0	2
38645332	1	2	0	1
42151174	1	9	0	3
45029065	1	8	0	4
45141825	1	7	0	1
64895285	1	2	1	1
65894996	1	5	1	1
70022810	1	4	1	2
70518261	1	7	1	1
71404457	1	8	1	4
73900758	1	3	1	3
74397776	1	10	1	2
75019780	1	6	1	1
76150918	1	9	1	3
91393705	1	7	2	1
91893797	1	6	2	1
92396254	1	4	2	2
95274917	1	3	2	3
96024555	1	9	2	3
96903348	1	8	2	4
97022577	1	10	2	2
101643157	1	5	2	1
103643904	1	2	2	1
123400845	1	3	3	3
124145059	1	10	3	2
125019756	1	7	3	1
127403348	1	8	3	4
131269806	1	5	3	1
135019110	1	6	3	1
136526306	1	9	3	3
136770058	1	2	3	1
151393708	1	5	4	1
154272530	1	10	4	2
154650667	1	3	4	3
155144807	1	2	4	1
158144853	1	6	4	1
158652952	1	8	4	4
163146721	1	4	4	2
163524534	1	9	4	3
164643037	1	7	4	1
181021189	1	10	5	2
183275755	1	9	5	3
184018766	1	6	5	1
187141828	1	7	5	1
188141986	1	5	5	1
190393257	1	2	5	1
191154181	1	8	5	4
193648488	1	4	5	2
195901244	1	3	5	3
213769061	1	7	6	1
214644429	1	6	6	1
214771114	1	4	6	2
215267954	1	5	6	1
216401325	1	3	6	3
217019517	1	2	6	1
218146859	1	10	6	2
223526173	1	9	6	3
224904359	1	8	6	4
241892762	1	7	7	1
242904359	1	8	7	4
243773021	1	4	7	2
244645133	1	5	7	1
245649648	1	3	7	3
248024612	1	9	7	3
248647776	1	10	7	2
251894798	1	6	7	1
255769515	1	2	7	1
271277827	1	8	8	4
273893774	1	2	8	1
275893832	1	6	8	1
276142931	1	5	8	1
276270330	1	7	8	1
283774579	1	3	8	3
285275848	1	9	8	3
285521349	1	10	8	2
302518677	1	5	9	1
302897844	1	10	9	2
303019807	1	2	9	1
303900852	1	3	9	3
305394182	1	6	9	1
305522960	1	4	9	2
306142909	1	7	9	1
311654499	1	8	9	4
313776125	1	9	9	3
334020027	1	2	10	1
336023525	1	9	10	3
336270141	1	6	10	1
338898489	1	3	10	3
341769436	1	7	10	1
342404586	1	8	10	4
343768928	1	5	10	1
344272963	1	4	10	2
345272764	1	10	10	2
361269020	1	2	11	1
362271878	1	10	11	2
362770074	1	6	11	1
364776040	1	9	11	3
366144216	1	7	11	1
366519934	1	5	11	1
373524653	1	3	11	3
394144933	1	6	12	1
394644656	1	2	12	1
395272642	1	10	12	2
399275140	1	3	12	3
399643430	1	5	12	1
401653045	1	8	12	4
402272683	1	4	12	2
404401262	1	9	12	3
404894909	1	7	12	1
421776173	1	3	13	3
426144439	1	5	13	1
428393310	1	7	13	1
428893758	1	6	13	1
430768930	1	2	13	1
431147615	1	4	13	2
434273064	1	10	13	2
452775383	1	9	14	3
452901530	1	3	14	3
453893163	1	7	14	1
457768288	1	2	14	1
459018105	1	5	14	1
460154720	1	8	14	4
461021840	1	10	14	2
462897212	1	4	14	2
464016928	1	6	14	1
483518134	1	6	15	1
484143888	1	7	15	1
488148060	1	4	15	2
489270218	1	2	15	1
490143431	1	5	15	1
491646539	1	10	15	2
492904719	1	8	15	4
493526264	1	3	15	3
496524606	1	9	15	3
511771981	1	4	16	2
512650952	1	9	16	3
513650899	1	3	16	3
516779721	1	8	16	4
516894001	1	2	16	1
518271491	1	10	16	2
518645103	1	5	16	1
522394505	1	6	16	1
524520141	1	7	16	1
542768091	1	6	17	1
543521878	1	10	17	2
543901378	1	9	17	3
544899653	1	3	17	3
547519586	1	2	17	1
550269223	1	7	17	1
554154149	1	8	17	4
554769007	1	5	17	1
554898309	1	4	17	2
571399704	1	3	18	3
574269967	1	7	18	1
575020005	1	2	18	1
580143922	1	6	18	1
581146836	1	4	18	2
581768313	1	5	18	1
583528638	1	8	18	4
583897727	1	10	18	2
586025690	1	9	18	3
601147929	1	10	19	2
603897622	1	4	19	2
611519876	1	6	19	1
612394933	1	2	19	1
613150242	1	3	19	3
615268284	1	7	19	1
615289500	1	9	19	3
635776595	1	3	20	3
637147520	1	10	20	2
638145514	1	2	20	1
638774793	1	9	20	3
639268926	1	5	20	1
639393188	1	7	20	1
643895298	1	4	20	2
644653440	1	8	20	4
644893953	1	6	20	1
661394193	1	6	21	1
663644496	1	2	21	1
668149815	1	3	21	3
668394821	1	7	21	1
673147440	1	10	21	2
673526329	1	9	21	3
675029317	1	8	21	4
676268871	1	5	21	1
676521944	1	4	21	2
692144193	1	6	22	1
693776691	1	9	22	3
695278645	1	8	22	4
697269057	1	2	22	1
697772963	1	4	22	2
698151054	1	3	22	3
699019009	1	5	22	1
699395100	1	7	22	1
699896840	1	10	22	2
724269625	1	2	23	1
726779360	1	8	23	4
728899755	1	9	23	3
730144287	1	7	23	1
730521342	1	10	23	2
730643196	1	6	23	1
731146815	1	4	23	2
735643312	1	5	23	1
753526065	1	3	24	3
756896972	1	4	24	2
757520032	1	2	24	1
759894944	1	7	24	1
760393280	1	5	24	1
760767123	1	6	24	1
762403047	1	8	24	4
763025689	1	9	24	3
765146472	1	10	24	2
784403384	1	8	25	4
786768106	1	5	25	1
787026540	1	3	25	3
787520619	1	2	25	1
793522997	1	10	25	2
794023174	1	4	25	2
794268090	1	6	25	1
795394232	1	7	25	1
796524606	1	9	25	3
812768754	1	7	26	1
813279754	1	8	26	4
814269959	1	2	26	1
816023611	1	10	26	2
817525912	1	3	26	3
822146402	1	4	26	2
822645096	1	5	26	1
826144192	1	6	26	1
826526044	1	9	26	3
842143189	1	7	27	1
846020299	1	4	27	2
846904545	1	8	27	4
849525843	1	9	27	3
852643866	1	5	27	1
853270235	1	2	27	1
853398147	1	10	27	2
855274571	1	3	27	3
855395484	1	6	27	1
873519716	1	2	28	1
874521211	1	7	28	1
875029518	1	8	28	4
879893973	1	5	28	1
880399897	1	9	28	3
881893127	1	6	28	1
882899653	1	3	28	3
884771944	1	4	28	2
902645167	1	4	29	2
904897642	1	10	29	2
906893831	1	6	29	1
907644261	1	7	29	1
910148421	1	3	29	3
910274735	1	9	29	3
912144069	1	2	29	1
913644933	1	5	29	1
933770211	1	7	30	1
934901799	1	8	30	4
940650108	1	3	30	3
942894500	1	6	30	1
943393376	1	2	30	1
943647991	1	4	30	2
944651075	1	9	30	3
944768431	1	5	30	1
964269506	1	7	31	1
966395143	1	2	31	1
967396405	1	10	31	2
969018428	1	6	31	1
970021738	1	4	31	2
970269577	1	5	31	1
972655455	1	8	31	4
973026270	1	9	31	3
973524572	1	3	31	3
992026003	1	3	32	3
994654546	1	8	32	4
997647513	1	4	32	2
998141932	1	6	32	1
998647998	1	10	32	2
998769974	1	7	32	1
999143276	1	5	32	1
1002401070	1	9	32	3
1003393288	1	2	32	1
1022143295	1	2	33	1
1022770320	1	10	33	2
1026775949	1	9	33	3
1029394959	1	6	33	1
1030903434	1	8	33	4
1032276241	1	3	33	3
1035270007	1	7	33	1
1056898526	1	9	34	3
1059895299	1	4	34	2
1060768234	1	6	34	1
1061901404	1	3	34	3
1062523552	1	10	34	2
1063644136	1	7	34	1
1064020099	1	5	34	1
1064529240	1	8	34	4
1065020076	1	2	34	1
1087647427	1	10	35	2
1089018924	1	5	35	1
1091647212	1	4	35	2
1092779654	1	8	35	4
1094268962	1	2	35	1
1094394264	1	7	35	1
1095775754	1	3	35	3
1112524484	1	9	36	3
1112647591	1	10	36	2
1118768177	1	6	36	1
1119904134	1	8	36	4
1121397428	1	4	36	2
1122268904	1	5	36	1
1123145143	1	7	36	1
1125151332	1	3	36	3
1125894669	1	2	36	1
1144269010	1	6	37	1
1148646991	1	10	37	2
1150276174	1	3	37	3
1150769429	1	7	37	1
1153023029	1	4	37	2
1153145143	1	2	37	1
1154394010	1	5	37	1
1155153834	1	8	37	4
1155525105	1	9	37	3
1171268376	1	2	38	1
1172526066	1	3	38	3
1175644978	1	6	38	1
1177653160	1	8	38	4
1181268431	1	5	38	1
1181396442	1	10	38	2
1183900841	1	9	38	3
1184518259	1	7	38	1
1185273577	1	4	38	2
1202773338	1	10	39	2
1203149861	1	9	39	3
1207393260	1	2	39	1
1208153434	1	8	39	4
1211773132	1	4	39	2
1214018920	1	7	39	1
1214644509	1	5	39	1
1234518900	1	5	40	1
1235145030	1	2	40	1
1237654331	1	8	40	4
1239024651	1	3	40	3
1242768888	1	6	40	1
1242897960	1	4	40	2
1243021978	1	10	40	2
1243143941	1	7	40	1
1261272997	1	10	41	2
1263018927	1	6	41	1
1267519933	1	2	41	1
1268029327	1	8	41	4
1268768985	1	5	41	1
1271769464	1	7	41	1
1274022235	1	4	41	2
1291268313	1	2	42	1
1292894976	1	6	42	1
1297153023	1	8	42	4
1299276567	1	9	42	3
1299776172	1	3	42	3
1300523576	1	4	42	2
1303519956	1	7	42	1
1304395148	1	5	42	1
1305523132	1	10	42	2
1323026793	1	8	43	4
1324522507	1	4	43	2
1326896429	1	10	43	2
1327275978	1	3	43	3
1328019150	1	7	43	1
1329520587	1	2	43	1
1333401402	1	9	43	3
1335144958	1	5	43	1
1335895042	1	6	43	1
1354269875	1	5	44	1
1355143257	1	6	44	1
1355648107	1	4	44	2
1356268564	1	7	44	1
1357026130	1	3	44	3
1357044213	1	10	44	2
1357269481	1	2	44	1
1359401075	1	9	44	3
1382022426	1	10	45	2
1383399731	1	3	45	3
1383893948	1	2	45	1
1385518287	1	5	45	1
1388144263	1	6	45	1
1390271804	1	4	45	2
1390893390	1	7	45	1
1391401329	1	9	45	3
1394028384	1	8	45	4
1412525691	1	9	46	3
1413027830	1	8	46	4
1419396880	1	10	46	2
1420768737	1	7	46	1
1421266992	1	6	46	1
1421396222	1	4	46	2
1422768288	1	2	46	1
1423019598	1	5	46	1
1442775232	1	3	47	3
1444893264	1	5	47	1
1445018833	1	2	47	1
