time	dest	src	seqn
30438457	1	6	0
33631533	1	5	0
34610822	1	4	0
37363607	1	3	0
38675097	1	2	0
45170723	1	7	0
65034545	1	2	1
65412784	1	5	1
69493346	1	4	1
70592597	1	7	1
73535063	1	3	1
74047833	1	6	1
91852721	1	4	2
91889802	1	7	2
95032208	1	6	2
97581938	1	3	2
101084659	1	5	2
103768848	1	2	2
124391583	1	6	3
126948066	1	4	3
129503813	1	3	3
130631534	1	5	3
132061347	1	7	3
135878223	1	2	3
151688948	1	4	4
154053409	1	5	4
156300688	1	3	4
160126004	1	6	4
165226807	1	7	4
165362598	1	2	4
182350616	1	5	5
183542664	1	2	5
184235333	1	6	5
187360911	1	4	5
189030097	1	7	5
195519438	1	3	5
210907698	1	4	6
213826972	1	7	6
215941313	1	3	6
217159473	1	2	6
219522159	1	5	6
222719708	1	6	6
245238606	1	3	7
245727810	1	6	7
246678245	1	7	7
247685932	1	5	7
251883971	1	4	7
252511325	1	2	7
272946560	1	6	8
273490909	1	5	8
274667586	1	3	8
277868346	1	4	8
284498847	1	7	8
285808532	1	2	8
303980075	1	2	9
304626778	1	4	9
306527007	1	3	9
307279682	1	5	9
308912620	1	7	9
309422833	1	6	9
331522147	1	7	10
333407360	1	6	10
333745940	1	2	10
334139209	1	5	10
343798475	1	4	10
344355238	1	3	10
361962248	1	4	11
362959811	1	5	11
363285215	1	3	11
363417815	1	2	11
363467749	1	7	11
369665792	1	6	11
391386477	1	2	12
391766735	1	6	12
393332090	1	3	12
395506522	1	7	12
398506774	1	5	12
404071623	1	4	12
420501110	1	6	13
421865968	1	7	13
423555998	1	4	13
424683682	1	2	13
428253965	1	3	13
435069186	1	5	13
451050840	1	3	14
456902102	1	2	14
459610485	1	6	14
462415373	1	4	14
465225766	1	5	14
465600272	1	7	14
481983374	1	7	15
482806087	1	6	15
486061084	1	5	15
487743544	1	4	15
487823977	1	2	15
492730238	1	3	15
513620940	1	2	16
516905249	1	7	16
517975125	1	3	16
518602962	1	6	16
519170459	1	5	16
