time	dest	src	seqn	hops
30912674	1	6	0	5
34035089	1	5	0	4
34907080	1	4	0	3
37529519	1	3	0	2
38777374	1	2	0	1
45793072	1	7	0	6
65151321	1	2	1	1
65785228	1	5	1	4
69782086	1	4	1	3
71169256	1	7	1	6
73655524	1	3	1	2
74538554	1	6	1	5
92158607	1	4	2	3
92919159	1	7	2	6
95414273	1	6	2	5
97778730	1	3	2	2
101410892	1	5	2	4
103899445	1	2	2	1
124914106	1	6	3	5
127158767	1	4	3	3
129655591	1	3	3	2
131036921	1	5	3	4
132669339	1	7	3	6
136025452	1	2	3	1
151906942	1	4	4	3
154536564	1	5	4	4
156530944	1	3	4	2
160662675	1	6	4	5
165400445	1	2	4	1
165916879	1	7	4	6
182660742	1	5	5	4
183652266	1	2	5	1
184788556	1	6	5	5
189669187	1	7	5	6
195654323	1	3	5	2
211158791	1	4	6	3
214544066	1	7	6	6
216154523	1	3	6	2
217276094	1	2	6	1
219911315	1	5	6	4
223289286	1	6	6	5
245404390	1	3	7	2
246290649	1	6	7	5
248661966	1	5	7	4
252283767	1	4	7	3
252651599	1	2	7	1
273413886	1	6	8	5
273910643	1	5	8	4
274778764	1	3	8	2
278157090	1	4	8	3
285042411	1	7	8	6
285901331	1	2	8	1
304027448	1	2	9	1
304908736	1	4	9	3
306655093	1	3	9	2
307660762	1	5	9	4
310168417	1	7	9	6
311538554	1	6	9	5
332044340	1	7	10	6
333776892	1	2	10	1
334039039	1	6	10	5
334660438	1	5	10	4
344032852	1	4	10	3
344530609	1	3	10	2
362158809	1	4	11	3
363284219	1	5	11	4
363406153	1	3	11	2
363527600	1	2	11	1
364042819	1	7	11	6
370914439	1	6	11	5
391527424	1	2	12	1
392289175	1	6	12	5
393528917	1	3	12	2
396043225	1	7	12	6
398912121	1	5	12	4
404282229	1	4	12	3
421037828	1	6	13	5
422419366	1	7	13	6
424158974	1	4	13	3
424776595	1	2	13	1
428405688	1	3	13	2
435412165	1	5	13	4
451278873	1	3	14	2
457025687	1	2	14	1
460289174	1	6	14	5
462658975	1	4	14	3
465535898	1	5	14	4
466167486	1	7	14	6
482544286	1	7	15	6
483164439	1	6	15	5
486660413	1	5	15	4
487902594	1	2	15	1
488657156	1	4	15	3
492905609	1	3	15	2
513651865	1	2	16	1
520785721	1	5	16	4
520913571	1	6	16	5
525783923	1	4	16	3
544415965	1	6	17	5
546792319	1	7	17	6
546901475	1	2	17	1
548030332	1	3	17	2
549911468	1	5	17	4
553657025	1	4	17	3
575402081	1	2	18	1
575788707	1	6	18	5
577407722	1	4	18	3
582153883	1	3	18	2
582668212	1	7	18	6
585662471	1	5	18	4
602660381	1	5	19	4
603914258	1	6	19	5
606919314	1	7	19	6
607651576	1	2	19	1
611280933	1	4	19	3
613528881	1	3	19	2
633789738	1	6	20	5
639543224	1	7	20	6
639777625	1	2	20	1
641777753	1	3	20	2
643907701	1	4	20	3
644660439	1	5	20	4
672900851	1	2	21	1
673658922	1	4	21	3
675160620	1	5	21	4
675191688	1	7	21	6
675209611	1	3	21	2
692661615	1	5	22	4
695165800	1	6	22	5
698156099	1	3	22	2
702408974	1	4	22	3
702526889	1	2	22	1
704418225	1	7	22	6
722658421	1	4	23	3
728277419	1	2	23	1
731278851	1	3	23	2
731785838	1	5	23	4
735290966	1	6	23	5
755414980	1	6	24	5
755528864	1	3	24	2
758542092	1	7	24	6
759036952	1	5	24	4
759658757	1	4	24	3
761276595	1	2	24	1
786651479	1	2	25	1
787533924	1	4	25	3
788040338	1	6	25	5
790529387	1	3	25	2
797168309	1	7	25	6
797285485	1	5	25	4
811790311	1	6	26	5
815655774	1	3	26	2
817036519	1	5	26	4
817652559	1	2	26	1
820168225	1	7	26	6
823908601	1	4	26	3
842040898	1	6	27	5
847168251	1	7	27	6
849035243	1	5	27	4
851407094	1	4	27	3
853900851	1	2	27	1
854904467	1	3	27	2
872776928	1	2	28	1
875031097	1	3	28	2
880155933	1	4	28	3
881410438	1	5	28	4
882792091	1	7	28	6
901787828	1	6	29	5
905292453	1	7	29	6
906153885	1	3	29	2
909162090	1	5	29	4
913027945	1	2	29	1
915658974	1	4	29	3
933651567	1	2	30	1
934543539	1	7	30	6
938906098	1	3	30	2
939665248	1	6	30	5
941032852	1	4	30	3
945535442	1	5	30	4
962794431	1	7	31	6
964030773	1	3	31	2
971152176	1	2	31	1
972657651	1	4	31	3
974410768	1	5	31	4
974914040	1	6	31	5
994918227	1	7	32	6
996037830	1	6	32	5
1001401596	1	2	32	1
1003903886	1	3	32	2
1005410384	1	5	32	4
1005533039	1	4	32	3
1021152756	1	3	33	2
1022790911	1	6	33	5
1026651758	1	2	33	1
1030285316	1	5	33	4
1031532726	1	4	33	3
1036418538	1	7	33	6
1055912074	1	5	34	4
1059030473	1	3	34	2
1062913708	1	6	34	5
1063532058	1	4	34	3
1063650905	1	2	34	1
1065166468	1	7	34	6
1084917565	1	7	35	6
1085276930	1	2	35	1
1087537167	1	5	35	4
1089527757	1	3	35	2
1090412829	1	6	35	5
1092532703	1	4	35	3
1112282096	1	4	36	3
1113169363	1	7	36	6
1116779524	1	3	36	2
1121164440	1	6	36	5
1124402951	1	2	36	1
1125911523	1	5	36	4
1141414222	1	6	37	5
1144159385	1	4	37	3
1145404064	1	3	37	2
1152535440	1	5	37	4
1155294287	1	7	37	6
1156026584	1	2	37	1
1174039176	1	6	38	5
1175407852	1	4	38	3
1178152757	1	3	38	2
1179785798	1	5	38	4
1181041467	1	7	38	6
1184276509	1	2	38	1
1201402626	1	2	39	1
1203279064	1	3	39	2
1208418571	1	7	39	6
1211914440	1	6	39	5
1212033810	1	4	39	3
1213536681	1	5	39	4
1232527755	1	3	40	2
1234037828	1	6	40	5
1234151927	1	2	40	1
1234667034	1	7	40	6
1240032852	1	4	40	3
1244785344	1	5	40	4
1262778917	1	3	41	2
1270292822	1	7	41	6
1271160758	1	5	41	4
1273408767	1	4	41	3
1274902419	1	2	41	1
1293033855	1	4	42	3
1297404676	1	3	42	2
1302667091	1	7	42	6
1304401533	1	2	42	1
1305665899	1	6	42	5
1305786482	1	5	42	4
1322779543	1	3	43	2
1324157033	1	4	43	3
1333912096	1	5	43	4
1334151477	1	2	43	1
1335041000	1	6	43	5
1335919438	1	7	43	6
1357788707	1	6	44	5
1360412300	1	5	44	4
1360443357	1	7	44	6
1363277625	1	2	44	1
1364530681	1	3	44	2
1365907065	1	4	44	3
1381651596	1	2	45	1
1383408974	1	4	45	3
1386788568	1	6	45	5
1389169286	1	7	45	6
1393780680	1	3	45	2
1394285978	1	5	45	4
1419412829	1	6	46	5
