time	dest	src	seqn	hops
31183757	1	7	0	1
34937851	1	4	0	2
35684689	1	5	0	1
40435612	1	6	0	1
41564068	1	10	0	2
42066389	1	9	0	3
43433991	1	2	0	1
45069050	1	3	0	3
45443498	1	8	0	4
65935753	1	6	1	1
66064263	1	3	1	3
66183717	1	7	1	1
67816894	1	9	1	3
68820159	1	8	1	4
69938355	1	4	1	2
71435206	1	5	1	1
74812671	1	10	1	2
75559690	1	2	1	1
91185753	1	6	2	1
92311952	1	4	2	2
95191090	1	3	2	3
98818455	1	8	2	4
98938383	1	10	2	2
99065674	1	9	2	3
100934115	1	5	2	1
104435712	1	7	2	1
104934688	1	2	2	1
121684462	1	7	3	1
123066933	1	3	3	3
124061093	1	4	3	2
124310958	1	5	3	1
124687274	1	10	3	2
124810753	1	2	3	1
127694352	1	8	3	4
129560770	1	6	3	1
135192155	1	9	3	3
152060840	1	10	4	2
152188209	1	4	4	2
152684136	1	5	4	1
153309678	1	7	4	1
153565338	1	3	4	3
160059583	1	2	4	1
162441061	1	9	4	3
164685420	1	6	4	1
165069932	1	8	4	4
181309024	1	5	5	1
183067372	1	9	5	3
184685280	1	6	5	1
185182706	1	7	5	1
185812464	1	10	5	2
186685614	1	2	5	1
187313402	1	4	5	2
188069957	1	8	5	4
196689101	1	3	5	3
211559264	1	7	6	1
214687244	1	4	6	2
215059761	1	5	6	1
217317288	1	3	6	3
221569859	1	8	6	4
222185829	1	2	6	1
223436560	1	6	6	1
223691972	1	9	6	3
224812462	1	10	6	2
247560613	1	5	7	1
247942303	1	9	7	3
248563865	1	10	7	2
249318633	1	8	7	4
254942093	1	3	7	3
255060283	1	6	7	1
255310122	1	7	7	1
273310631	1	6	8	1
274434553	1	5	8	1
276191691	1	3	8	3
280435652	1	7	8	1
281816955	1	9	8	3
282312872	1	4	8	2
285193703	1	8	8	4
285559062	1	2	8	1
285938884	1	10	8	2
302941575	1	9	9	3
303188317	1	10	9	2
303435028	1	2	9	1
304320858	1	8	9	4
305685613	1	5	9	1
305810958	1	6	9	1
305933876	1	7	9	1
308313354	1	4	9	2
313317218	1	3	9	3
334185413	1	2	10	1
335314001	1	4	10	2
335440659	1	3	10	3
337940515	1	9	10	3
339309397	1	5	10	1
340185048	1	7	10	1
340309837	1	6	10	1
345687824	1	10	10	2
361059107	1	2	11	1
362436178	1	4	11	2
362689104	1	10	11	2
363570451	1	8	11	4
365310463	1	6	11	1
365817422	1	3	11	3
367317235	1	9	11	3
368685873	1	5	11	1
371559606	1	7	11	1
391813744	1	10	12	2
392309566	1	7	12	1
393559842	1	6	12	1
394810726	1	2	12	1
399817511	1	3	12	3
401694906	1	8	12	4
403691569	1	9	12	3
403810767	1	5	12	1
404562332	1	4	12	2
424063510	1	4	13	2
425690829	1	9	13	3
425936112	1	5	13	1
427311594	1	2	13	1
427441296	1	3	13	3
427684145	1	6	13	1
432435767	1	7	13	1
432937301	1	10	13	2
435569201	1	8	13	4
451185856	1	6	14	1
451563462	1	10	14	2
454816587	1	9	14	3
455558962	1	7	14	1
457434622	1	2	14	1
458809909	1	5	14	1
461062332	1	4	14	2
462695655	1	8	14	4
465691027	1	3	14	3
482185906	1	6	15	1
483185418	1	5	15	1
483934120	1	2	15	1
484315656	1	3	15	3
486068856	1	8	15	4
491439358	1	10	15	2
492937104	1	4	15	2
493942073	1	9	15	3
494809000	1	7	15	1
516440462	1	3	16	3
518441073	1	4	16	2
519560982	1	2	16	1
519684398	1	5	16	1
