time	dest	src	seqn	hops
31044033	1	6	0	5
34100621	1	5	0	4
34316148	1	4	0	3
37718389	1	3	0	2
38621734	1	2	0	1
45016126	1	7	0	6
64966949	1	2	1	1
65881872	1	5	1	4
69316674	1	4	1	3
70421441	1	7	1	6
73906162	1	3	1	2
74667174	1	6	1	5
91689849	1	4	2	3
91826776	1	7	2	6
95637783	1	6	2	5
97937215	1	3	2	2
101538588	1	5	2	4
103715270	1	2	2	1
121453559	1	7	3	6
121637239	1	6	3	5
122722923	1	4	3	3
123091677	1	2	3	1
123155890	1	3	3	2
123476088	1	5	3	4
152819370	1	5	4	4
153465537	1	2	4	1
154854717	1	6	4	5
156233867	1	7	4	6
156719324	1	3	4	2
156741778	1	4	4	3
181504132	1	4	5	3
184170458	1	7	5	6
186997879	1	2	5	1
189974410	1	5	5	4
193325283	1	6	5	5
195874119	1	3	5	2
213038119	1	5	6	4
216312412	1	3	6	2
217127379	1	4	6	3
223996501	1	2	6	1
224671441	1	7	6	6
225198361	1	6	6	5
240722813	1	4	7	3
243944919	1	5	7	4
244341630	1	2	7	1
245593070	1	3	7	2
246483888	1	7	7	6
250450283	1	6	7	5
271756871	1	5	8	4
273090402	1	2	8	1
278765189	1	7	8	6
279129062	1	4	8	3
280038901	1	6	8	5
282781163	1	3	8	2
301358025	1	7	9	6
302185380	1	2	9	1
303411909	1	5	9	4
303812140	1	3	9	2
304012782	1	6	9	5
304441562	1	4	9	3
332446992	1	6	10	5
335359090	1	7	10	6
338750560	1	3	10	2
338975774	1	5	10	4
342684502	1	2	10	1
343598541	1	4	10	3
361783691	1	4	11	3
362701929	1	7	11	6
365031807	1	3	11	2
369694515	1	5	11	4
371415211	1	6	11	5
372529282	1	2	11	1
392443301	1	5	12	4
396125561	1	3	12	2
398765340	1	7	12	6
400229848	1	6	12	5
401373032	1	2	12	1
403876340	1	4	12	3
423596277	1	4	13	3
423635925	1	6	13	5
432371948	1	2	13	1
433788273	1	5	13	4
435452800	1	7	13	6
435718543	1	3	13	2
456536969	1	5	14	4
459226986	1	6	14	5
460545563	1	7	14	6
461465752	1	2	14	1
462595088	1	4	14	3
465062293	1	3	14	2
485813055	1	3	15	2
486046593	1	7	15	6
487884515	1	6	15	5
489694524	1	5	15	4
490004790	1	4	15	3
494560533	1	2	15	1
511634446	1	6	16	5
511658777	1	4	16	3
514059502	1	2	16	1
516130817	1	5	16	4
521919155	1	7	16	6
521938164	1	3	16	2
543249880	1	3	17	2
543853596	1	6	17	5
546140341	1	7	17	6
548975774	1	5	17	4
552748032	1	2	17	1
554532588	1	4	17	3
570440002	1	4	18	3
573747002	1	2	18	1
579225083	1	5	18	4
581733178	1	7	18	6
582500629	1	3	18	2
584167257	1	6	18	5
602819523	1	5	19	4
605294242	1	6	19	5
606091781	1	2	19	1
608093543	1	3	19	2
613734093	1	7	19	6
615251340	1	4	19	3
634840752	1	2	20	1
636076996	1	7	20	6
636908699	1	4	20	3
638094307	1	3	20	2
645386006	1	6	20	5
645819992	1	5	20	4
662163237	1	5	21	4
665290765	1	6	21	5
667827842	1	7	21	6
669437293	1	3	21	2
670472925	1	4	21	3
671935532	1	2	21	1
694434446	1	2	22	1
696912062	1	5	22	4
