time	dest	src	seqn
31377167	1	6	0
34024449	1	5	0
34772410	1	4	0
37406228	1	3	0
38052360	1	10	0
38502463	1	2	0
41747629	1	9	0
44533317	1	8	0
45008530	1	7	0
64861911	1	2	1
65821323	1	5	1
69756740	1	4	1
70350274	1	7	1
71056466	1	8	1
73577682	1	3	1
74146111	1	10	1
74986543	1	6	1
75794505	1	9	1
91248422	1	7	2
91729482	1	6	2
92116115	1	4	2
94741455	1	3	2
95716380	1	9	2
96040841	1	8	2
96755486	1	10	2
101493198	1	5	2
103596214	1	2	2
122850830	1	3	3
123739861	1	10	3
123850490	1	4	3
124131384	1	7	3
126970818	1	8	3
131040073	1	5	3
134947770	1	6	3
135513255	1	9	3
135705589	1	2	3
151360096	1	5	4
154099282	1	10	4
154335205	1	3	4
155049385	1	2	4
157243966	1	8	4
157338395	1	6	4
162959865	1	4	4
163185130	1	9	4
164576547	1	7	4
180833611	1	10	5
182732005	1	9	5
183885359	1	6	5
186435922	1	7	5
188094471	1	5	5
190283714	1	2	5
190736443	1	8	5
193444240	1	4	5
195562057	1	3	5
213225362	1	7	6
214303615	1	4	6
214345918	1	6	6
215203846	1	5	6
215983932	1	3	6
216893089	1	2	6
217942986	1	10	6
223153880	1	9	6
224408318	1	8	6
241740899	1	7	7
242415841	1	8	7
243537990	1	4	7
244547596	1	5	7
245281225	1	3	7
247692653	1	9	7
248498568	1	10	7
251775895	1	6	7
255635898	1	2	7
270845818	1	8	8
273807530	1	2	8
275822770	1	6	8
275881115	1	5	8
276045297	1	7	8
282147365	1	4	8
282509195	1	3	8
283052028	1	9	8
285286736	1	10	8
302375767	1	5	9
302521111	1	10	9
302854405	1	2	9
303499557	1	3	9
304890260	1	4	9
305033418	1	6	9
306045297	1	7	9
310892693	1	8	9
313380153	1	9	9
333573306	1	2	10
335239680	1	9	10
336127320	1	6	10
338421672	1	3	10
341654824	1	7	10
341962868	1	8	10
343735248	1	5	10
344061869	1	4	10
345130638	1	10	10
361213843	1	2	11
362115013	1	10	11
362736740	1	6	11
364474055	1	9	11
366003374	1	7	11
366469623	1	5	11
367108832	1	4	11
367197243	1	8	11
373218459	1	3	11
394080445	1	6	12
394511048	1	2	12
395091865	1	10	12
398890334	1	3	12
399578998	1	5	12
401252220	1	8	12
402030619	1	4	12
404083430	1	9	12
404842324	1	7	12
421437209	1	3	13
423067805	1	9	13
423150368	1	8	13
426063373	1	5	13
428326699	1	7	13
428814820	1	6	13
430682593	1	2	13
430827494	1	4	13
434013740	1	10	13
451427180	1	9	14
451859084	1	3	14
453553551	1	7	14
457651343	1	2	14
458922748	1	5	14
459767933	1	8	14
460810615	1	10	14
462678767	1	4	14
463924195	1	6	14
483408615	1	6	15
484107994	1	7	15
487913142	1	4	15
489120093	1	2	15
489157123	1	5	15
491482490	1	10	15
492480180	1	8	15
493156291	1	3	15
496161555	1	9	15
511522517	1	4	16
512270930	1	9	16
513327834	1	3	16
516158470	1	8	16
516666968	1	2	16
518029365	1	10	16
518509307	1	5	16
522267945	1	6	16
524412926	1	7	16
542451240	1	10	17
542466532	1	9	17
542502320	1	6	17
543374709	1	3	17
547386050	1	2	17
550209801	1	7	17
553705345	1	8	17
554506892	1	4	17
554680850	1	5	17
571093459	1	3	18
573795494	1	7	18
574721366	1	2	18
580096070	1	6	18
580866338	1	4	18
581727725	1	5	18
583181618	1	8	18
583748719	1	10	18
585614680	1	9	18
600919990	1	10	19
602424425	1	8	19
602600642	1	4	19
602649600	1	5	19
611455445	1	6	19
612323218	1	2	19
612765334	1	3	19
614849055	1	9	19
615147959	1	7	19
635312209	1	3	20
636966865	1	10	20
637995093	1	2	20
638442805	1	9	20
639118350	1	5	20
639319176	1	7	20
643710017	1	4	20
644259743	1	8	20
644572922	1	6	20
661291672	1	6	21
663541968	1	2	21
667788482	1	3	21
668366051	1	7	21
672888740	1	10	21
673201267	1	9	21
674642845	1	8	21
675665225	1	5	21
675702494	1	4	21
691963635	1	6	22
693372782	1	9	22
694853493	1	8	22
696963843	1	2	22
697087100	1	5	22
697374369	1	4	22
697772857	1	3	22
699287926	1	7	22
699685615	1	10	22
723031289	1	3	23
723261136	1	2	23
726361683	1	8	23
728536555	1	9	23
730084801	1	7	23
730357490	1	10	23
730486695	1	6	23
730921244	1	4	23
735602725	1	5	23
753202834	1	3	24
756640326	1	4	24
757479468	1	2	24
759756676	1	7	24
760321475	1	5	24
760674195	1	6	24
761947243	1	8	24
762645930	1	9	24
764904365	1	10	24
784002220	1	8	25
785249709	1	3	25
785907123	1	5	25
787401343	1	2	25
793326240	1	10	25
793811869	1	4	25
794158570	1	6	25
795303551	1	7	25
796130305	1	9	25
812725514	1	7	26
812900368	1	8	26
814198306	1	2	26
815795078	1	10	26
817171672	1	3	26
821858744	1	4	26
822516498	1	5	26
825989680	1	9	26
826017945	1	6	26
842022868	1	7	27
845780619	1	4	27
846517845	1	8	27
849224100	1	9	27
852500873	1	5	27
852841865	1	10	27
852870093	1	2	27
854968459	1	3	27
855252320	1	6	27
873417056	1	2	28
874194176	1	7	28
874228493	1	8	28
879838641	1	9	28
879860248	1	5	28
880763740	1	10	28
880861695	1	6	28
881640334	1	3	28
884577494	1	4	28
902249369	1	4	29
904560615	1	10	29
906846070	1	6	29
907241051	1	7	29
909147902	1	3	29
909177297	1	9	29
910908558	1	8	29
911136048	1	2	29
913594623	1	5	29
933631765	1	7	30
934455346	1	8	30
940241608	1	3	30
941779366	1	10	30
941796245	1	4	30
942205517	1	6	30
943307594	1	2	30
944294658	1	9	30
944703999	1	5	30
964178640	1	7	31
966354469	1	2	31
967201329	1	10	31
968939821	1	6	31
969616268	1	4	31
970188374	1	5	31
971916040	1	8	31
972216533	1	9	31
972350983	1	3	31
991515335	1	3	32
994275369	1	8	32
997350643	1	4	32
998049196	1	6	32
998498720	1	10	32
998634172	1	7	32
999047749	1	5	32
1002013408	1	9	32
1003276344	1	2	32
1022090608	1	2	33
1022599389	1	10	33
1026364681	1	9	33
1029244798	1	6	33
1030346059	1	8	33
1030733745	1	4	33
1030868351	1	5	33
1030929108	1	3	33
1035139200	1	7	33
1056599056	1	9	34
1059655620	1	4	34
1060713548	1	6	34
1061538483	1	3	34
1062333764	1	10	34
1063498575	1	7	34
1063891499	1	5	34
1064119119	1	8	34
1064924492	1	2	34
1086232246	1	9	35
1086260423	1	6	35
1087443139	1	10	35
1088875874	1	5	35
1091452495	1	4	35
1092314721	1	8	35
1094158867	1	2	35
1094232950	1	7	35
1095484085	1	3	35
1111654033	1	9	36
1112026734	1	10	36
1118682298	1	6	36
1119462869	1	8	36
1121093120	1	4	36
1122235249	1	5	36
1123037927	1	7	36
1124781292	1	3	36
1125768242	1	2	36
1144221117	1	6	37
1148435616	1	10	37
1149882233	1	3	37
1150686075	1	7	37
1152631893	1	4	37
1152713844	1	2	37
1154305851	1	5	37
1154783471	1	8	37
1155192806	1	9	37
1171182594	1	2	38
1171616608	1	3	38
1175580446	1	6	38
1177306619	1	8	38
1181078999	1	5	38
1181107491	1	10	38
1183552181	1	9	38
1184475427	1	7	38
1184991268	1	4	38
1202021264	1	10	39
1202122783	1	9	39
1205999710	1	3	39
1206151048	1	6	39
1207229469	1	2	39
1207752221	1	8	39
1211561870	1	4	39
1213873575	1	7	39
1214563374	1	5	39
1233169657	1	9	40
1233422794	1	5	40
1233948218	1	2	40
1237291038	1	8	40
1238725982	1	3	40
1241654365	1	10	40
1241725642	1	4	40
1242197922	1	6	40
1243007965	1	7	40
1261076240	1	10	41
1262916672	1	6	41
1267143241	1	2	41
1267221058	1	8	41
1268657123	1	5	41
1271709801	1	7	41
1272390334	1	3	41
1272583430	1	9	41
1272835017	1	4	41
1291127616	1	2	42
1292588635	1	6	42
1296494164	1	8	42
1298826267	1	9	42
1298937209	1	3	42
1300319392	1	4	42
1303381676	1	7	42
1304266498	1	5	42
1305373719	1	10	42
1321978493	1	8	43
1324178767	1	4	43
1326544990	1	10	43
1326656575	1	3	43
1327928551	1	7	43
1329486991	1	2	43
1332997782	1	9	43
1335009305	1	5	43
1335854502	1	6	43
1352874709	1	3	44
1353180850	1	5	44
1353248574	1	7	44
1354591865	1	10	44
1355026135	1	6	44
